sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,32015,30889,32098,46564,39014,-4372,425,-808,10,-3,21,110,468,-180,1,0,31,4,40,0,53298,1
2,32014,30887,32102,46565,39037,-4382,412,-798,12,-6,24,111,473,-175,1,0,31,4,80,0,53298,1
2,32015,30883,32099,46566,39058,-4383,405,-797,3,2,19,111,473,-175,1,0,31,4,120,0,53298,1
2,32019,30886,32104,46567,39080,-4374,419,-801,-6,-11,27,115,473,-175,1,0,31,4,160,0,53298,1
2,32016,30885,32097,46568,39102,-4375,416,-799,6,-11,15,98,472,-162,1,0,31,4,200,0,53298,1
2,32023,30886,32095,46569,39125,-4385,415,-789,5,-17,24,109,473,-181,1,0,31,4,240,0,53298,1
2,32015,30885,32098,46570,39147,-4382,410,-786,-1,-14,24,118,482,-164,1,0,31,4,280,0,53298,1
2,32020,30890,32109,46571,39169,-4382,417,-798,6,-3,19,104,474,-170,1,0,31,4,320,0,53298,1
2,32023,30888,32099,46572,39192,-4394,401,-789,6,3,19,108,474,-174,1,0,31,4,360,0,53298,1
2,32021,30887,32101,46573,39214,-4379,426,-795,7,-4,23,105,467,-175,1,0,31,4,400,0,53298,1
2,32021,30886,32107,46574,39237,-4380,414,-788,8,-2,24,106,468,-176,1,0,31,4,440,0,53298,1
2,32014,30887,32090,46575,39259,-4393,405,-795,12,4,19,114,472,-178,1,0,31,4,480,0,53298,1
2,32023,30888,32100,46576,39281,-4388,420,-800,16,-3,24,109,473,-171,1,0,31,4,520,0,53298,1
2,32022,30890,32095,46577,39304,-4375,415,-792,4,-5,24,112,466,-174,1,0,31,4,560,0,53298,1
2,32023,30893,32101,46578,39326,-4391,423,-795,-3,-6,22,113,465,-181,1,0,31,4,600,0,53298,1
2,32021,30891,32098,46579,39348,-4396,401,-790,14,-8,23,109,473,-173,1,0,31,4,640,0,53298,1
2,32018,30889,32104,46580,39371,-4378,426,-807,0,-3,24,113,477,-189,1,0,31,4,680,0,53298,1
2,32020,30890,32096,46581,39393,-4376,423,-802,-1,-1,16,106,464,-182,1,0,31,4,720,0,53298,1
2,32022,30891,32091,46582,39414,-4383,419,-801,1,0,20,113,475,-177,1,0,31,4,760,0,53298,1
2,32017,30894,32094,46583,39436,-4385,414,-785,14,-9,26,114,472,-176,1,0,31,4,800,0,53298,1
2,32022,30892,32097,46584,39458,-4378,422,-813,10,-9,35,104,468,-178,1,0,31,4,840,0,53298,1
2,32022,30889,32110,46585,39479,-4391,411,-810,4,0,39,109,473,-175,1,0,31,4,880,0,53298,1
2,32017,30891,32095,46586,39501,-4384,420,-803,14,-17,35,114,472,-172,1,0,31,4,920,0,53298,1
2,32020,30893,32105,46587,39523,-4387,418,-792,16,-30,7,101,471,-157,1,0,31,4,960,0,53298,1
1,32024,30894,32104,46588,0,-4376,416,-795,-13,-40,2,119,467,-177,1,0,31,5,0,0,53298,1
2,32026,30894,32108,46589,38566,-4389,410,-797,-42,-36,3,111,479,-169,1,0,31,5,40,0,53298,1
2,32025,30891,32100,46590,38588,-4381,407,-777,-10,-49,7,113,473,-165,1,0,31,5,80,0,53298,1
2,32022,30894,32097,46591,38610,-4372,412,-774,11,-28,18,115,465,-179,1,0,31,5,120,0,53298,1
2,32024,30896,32106,46592,38632,-4390,412,-793,1,10,22,114,470,-176,1,0,31,5,160,0,53298,1
2,32022,30896,32104,46593,38654,-4392,399,-801,1,24,21,106,466,-168,1,0,31,5,200,0,53298,1
2,32023,30895,32096,46594,38677,-4382,418,-783,65,-3,24,107,467,-181,1,0,31,5,240,0,53298,1
2,32022,30897,32109,46595,38699,-4398,431,-798,53,-2,27,103,473,-171,1,0,31,5,280,0,53298,1
2,32023,30897,32111,46596,38721,-4398,396,-816,37,-16,26,111,467,-173,1,0,31,5,320,0,53298,1
2,32018,30896,32110,46597,38743,-4385,435,-810,-31,-23,11,110,472,-172,1,0,31,5,360,0,53298,1
2,32018,30894,32099,46598,38763,-4379,379,-817,-111,-87,45,111,477,-175,1,0,31,5,400,0,53298,1
2,32014,30894,32106,46599,38785,-4367,420,-779,30,-159,69,108,472,-180,1,0,31,5,440,0,53298,1
2,32014,30890,32092,46600,38806,-4428,420,-811,-102,-154,64,116,474,-174,1,0,31,5,480,0,53298,1
2,32016,30891,32097,46601,38828,-4366,409,-778,-156,-207,77,112,478,-164,1,0,31,5,520,0,53298,1
2,32009,30890,32094,46602,38850,-4356,398,-777,-293,-273,56,105,477,-167,1,0,31,5,560,0,53298,1
2,32015,30889,32095,46603,38871,-4421,428,-799,-477,-330,12,110,464,-182,1,0,31,5,600,0,53298,1
2,32009,30892,32095,46604,38894,-4372,430,-729,-408,-403,-15,113,473,-173,1,0,31,5,640,0,53298,1
2,32009,30891,32095,46605,38915,-4364,400,-712,-373,-334,-4,113,469,-173,1,0,31,5,680,0,53298,1
2,32005,30895,32095,46606,38938,-4407,445,-699,-359,-229,20,116,474,-172,1,0,31,5,720,0,53298,1
2,32009,30893,32092,46607,38961,-4398,434,-696,-149,-115,80,108,462,-168,1,0,31,5,760,0,53298,1
2,32008,30893,32103,46608,38982,-4375,424,-696,51,24,87,113,471,-169,1,0,31,5,800,0,53298,1
2,32011,30892,32093,46609,39004,-4387,445,-721,62,152,40,114,464,-170,1,0,31,5,840,0,53298,1
2,32006,30894,32096,46610,39025,-4402,423,-742,45,196,-10,117,461,-175,1,0,31,5,880,0,53298,1
2,32010,30893,32098,46611,39047,-4400,424,-764,111,162,-44,109,469,-175,1,0,31,5,920,0,53298,1
2,32012,30896,32098,46612,39069,-4393,408,-775,88,102,-12,111,477,-165,1,0,31,5,960,0,53298,1
1,32013,30895,32100,46613,0,-4408,430,-760,117,37,63,97,469,-169,1,0,31,6,0,1,53298,1
2,32010,30893,32100,46614,38118,-4381,421,-763,80,-15,104,112,470,-174,1,0,31,6,40,1,53298,1
2,32012,30891,32096,46615,38140,-4414,434,-746,49,-67,103,111,471,-177,1,0,31,6,80,1,53298,1
2,32012,30890,32096,46616,38162,-4437,467,-795,-13,-138,96,115,475,-169,1,0,31,6,120,1,53298,1
2,32009,30888,32095,46617,38184,-4465,552,-842,277,-279,191,102,470,-162,1,0,31,6,160,1,53298,1
2,31995,30896,32091,46618,38206,-4577,635,-879,449,-493,579,104,474,-170,1,0,31,6,200,1,53298,1
2,31918,30571,31932,46619,38229,-4506,750,-846,974,-959,1241,110,468,-168,1,0,31,6,240,1,53298,1
2,31939,30650,32028,46620,38252,-4282,987,-1341,63,-250,1730,104,470,-176,1,0,31,6,280,1,53298,1
2,31857,30338,32040,46621,38276,-3642,1904,-1776,-2862,1108,3492,104,466,-176,1,0,31,6,320,1,53298,1
2,31898,31676,31925,46622,38300,-3868,1612,-1917,-2621,3071,6136,85,471,-181,1,0,31,6,360,1,53298,1
2,31914,30739,32033,46623,38323,-4147,1316,-1786,-1906,5066,8146,79,455,-199,1,0,31,6,400,1,53298,1
2,31900,30668,32034,46624,38346,-4252,920,-1869,-1010,6806,8979,65,461,-211,1,0,31,6,440,1,53298,1
