sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,31060,30641,31714,56889,9899,-4368,-714,-1138,18,-14,-3,206,450,-222,1,0,37,57,40,0,53298,1
2,31061,30645,31713,56890,9901,-4384,-721,-1140,15,-12,-13,207,443,-211,1,0,37,57,80,0,53298,1
2,31061,30644,31713,56891,9903,-4373,-710,-1145,-8,-15,10,198,456,-198,1,0,37,57,120,0,53298,1
2,31089,30646,31715,56892,9906,-4380,-730,-1144,-9,-14,16,202,442,-210,1,0,37,57,160,0,53298,1
2,31090,30645,31717,56893,9910,-4397,-712,-1136,-3,-27,16,208,442,-212,1,0,37,57,200,0,53298,1
2,31089,30646,31718,56894,9912,-4372,-713,-1140,-19,-17,27,204,442,-216,1,0,37,57,240,0,53298,1
2,31088,30650,31718,56895,9914,-4377,-702,-1132,-6,2,21,205,437,-215,1,0,37,57,280,0,53298,1
2,31095,30647,31717,56896,9916,-4378,-716,-1146,12,-4,1,209,455,-209,1,0,37,57,320,0,53298,1
2,31089,30640,31717,56897,9918,-4375,-721,-1146,0,-6,-2,203,447,-215,1,0,37,57,360,0,53298,1
2,31090,30638,31717,56898,9920,-4381,-723,-1145,2,-7,13,190,452,-216,1,0,37,57,400,0,53298,1
2,31093,30638,31718,56899,9923,-4372,-712,-1145,-16,-22,15,205,451,-211,1,0,37,57,440,0,53298,1
2,31090,30636,31716,56900,9926,-4370,-709,-1147,-3,-21,21,205,449,-219,1,0,37,57,480,0,53298,1
2,31082,30635,31714,56901,9928,-4377,-718,-1123,-8,-20,22,194,454,-218,1,0,37,57,520,0,53298,1
2,31085,30640,31716,56902,9929,-4387,-711,-1144,-12,-9,19,210,446,-210,1,0,37,57,560,0,53298,1
2,31089,30636,31715,56903,9931,-4377,-713,-1130,-5,-24,5,196,442,-220,1,0,37,57,600,0,53298,1
2,31083,30640,31714,56904,9933,-4370,-708,-1134,-2,-20,-2,196,444,-214,1,0,37,57,640,0,53298,1
2,31085,30631,31714,56905,9935,-4379,-721,-1159,-11,-16,26,205,453,-215,1,0,37,57,680,0,53298,1
2,31086,30626,31714,56906,9937,-4386,-710,-1130,1,-8,16,202,444,-218,1,0,37,57,720,0,53298,1
2,31084,30627,31716,56907,9939,-4378,-716,-1139,27,-4,-5,204,452,-214,1,0,37,57,760,0,53298,1
2,31067,30619,31712,56908,9942,-4382,-730,-1148,-8,-9,-3,204,440,-218,1,0,37,57,800,0,53298,1
2,31061,30630,31717,56909,9944,-4362,-710,-1153,-6,-6,3,203,445,-209,1,0,37,57,840,0,53298,1
2,31058,30630,31715,56910,9946,-4378,-711,-1148,4,-3,8,195,445,-205,1,0,37,57,880,0,53298,1
