sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,31982,30433,32265,17214,31937,-4161,188,-1495,27,13,29,86,618,-252,1,0,11,30,40,0,53298,1
2,31980,30435,32268,17215,31939,-4162,187,-1491,23,13,20,94,618,-248,1,0,11,30,80,0,53298,1
2,31981,30447,32274,17216,31941,-4160,173,-1491,6,13,20,95,615,-257,1,0,11,30,120,0,53298,1
2,31970,30438,32248,17217,31943,-4162,181,-1487,29,11,24,95,621,-251,1,0,11,30,160,0,53298,1
2,31983,30440,32272,17218,31944,-4172,174,-1481,50,23,27,97,619,-253,1,0,11,30,200,0,53298,1
2,31964,30414,32235,17219,31946,-4175,174,-1491,35,20,19,93,615,-255,1,0,11,30,240,0,53298,1
2,31948,30412,32228,17220,31949,-4162,178,-1487,28,22,11,97,623,-241,1,0,11,30,280,0,53298,1
2,31936,30400,32219,17221,31951,-4150,185,-1509,47,29,12,95,607,-255,1,0,11,30,320,0,53298,1
2,31924,30407,32209,17222,31953,-4152,188,-1480,50,24,16,83,625,-249,1,0,11,30,360,0,53298,1
2,31900,30398,32188,17223,31955,-4158,175,-1497,43,17,10,90,624,-248,1,0,11,30,400,0,53298,1
2,31898,30351,32177,17224,31957,-4163,180,-1493,39,31,24,87,613,-249,1,0,11,30,440,0,53298,1
2,31896,30374,32165,17225,31958,-4170,174,-1499,39,17,13,91,615,-251,1,0,11,30,480,0,53298,1
2,31894,30350,32174,17226,31960,-4143,182,-1509,26,4,7,93,621,-249,1,0,11,30,520,0,53298,1
2,31891,30371,32179,17227,31962,-4161,179,-1493,21,2,13,98,620,-252,1,0,11,30,560,0,53298,1
2,31896,30358,32183,17228,31964,-4153,188,-1487,33,-4,17,92,616,-248,1,0,11,30,600,0,53298,1
2,31890,30409,32173,17229,31966,-4170,168,-1503,16,0,18,93,619,-251,1,0,11,30,640,0,53298,1
2,31891,30395,32173,17230,31968,-4166,168,-1508,4,-5,17,91,623,-251,1,0,11,30,680,0,53298,1
