sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,31115,29870,31495,81839,19560,-4536,-1340,-610,-9,-24,31,297,511,-175,1,0,54,35,40,0,53298,1
2,31114,29868,31493,81840,19571,-4554,-1350,-605,-7,-14,27,310,506,-184,1,0,54,35,80,0,53298,1
2,31119,29874,31491,81841,19583,-4541,-1342,-612,-14,-11,20,310,506,-184,1,0,54,35,120,0,53298,1
2,31116,29868,31494,81842,19593,-4552,-1359,-616,-13,-6,20,298,518,-178,1,0,54,35,160,0,53298,1
2,31114,29875,31496,81843,19605,-4549,-1352,-587,-18,-14,24,310,514,-182,1,0,54,35,200,0,53298,1
2,31114,29875,31494,81844,19616,-4545,-1344,-593,-15,-1,18,304,514,-184,1,0,54,35,240,0,53298,1
2,31114,29873,31494,81845,19628,-4540,-1340,-618,-10,-7,21,307,517,-185,1,0,54,35,280,0,53298,1
2,31115,29871,31493,81846,19640,-4546,-1350,-605,-7,-9,18,308,514,-192,1,0,54,35,320,0,53298,1
2,31113,29870,31493,81847,19650,-4539,-1334,-620,-13,-14,22,305,513,-187,1,0,54,35,360,0,53298,1
2,31114,29870,31492,81848,19662,-4552,-1351,-597,-2,-27,33,304,512,-180,1,0,54,35,400,0,53298,1
2,31112,29866,31490,81849,19674,-4555,-1339,-601,-2,-21,37,312,512,-186,1,0,54,35,440,0,53298,1
2,31115,29870,31493,81850,19686,-4548,-1344,-591,-10,-12,30,297,513,-181,1,0,54,35,480,0,53298,1
2,31117,29864,31494,81851,19698,-4553,-1345,-604,-12,3,29,307,519,-179,1,0,54,35,520,0,53298,1
2,31112,29868,31488,81852,19709,-4552,-1344,-600,-10,-4,21,307,519,-191,1,0,54,35,560,0,53298,1
2,31115,29868,31495,81853,19720,-4550,-1352,-614,-14,-17,15,307,507,-185,1,0,54,35,600,0,53298,1
2,31114,29867,31490,81854,19731,-4542,-1350,-598,-7,-25,18,306,514,-184,1,0,54,35,640,0,53298,1
2,31111,29871,31494,81855,19743,-4562,-1361,-607,-11,-21,29,302,514,-180,1,0,54,35,680,0,53298,1
2,31114,29869,31491,81856,19754,-4550,-1348,-610,-13,-15,27,301,515,-187,1,0,54,35,720,0,53298,1
2,31113,29872,31492,81857,19765,-4547,-1347,-615,-8,-16,29,296,510,-182,1,0,54,35,760,0,53298,1
2,31114,29872,31495,81858,19776,-4562,-1352,-610,-11,-12,21,306,520,-192,1,0,54,35,800,0,53298,1
2,31115,29868,31490,81859,19787,-4538,-1340,-609,-13,-13,16,313,517,-187,1,0,54,35,840,0,53298,1
2,31114,29869,31489,81860,19799,-4544,-1342,-607,-10,-13,22,316,510,-188,1,0,54,35,880,0,53298,1
2,31112,29863,31490,81861,19810,-4549,-1345,-603,-15,-9,26,314,518,-188,1,0,54,35,920,0,53298,1
2,31112,29863,31488,81862,19821,-4547,-1331,-620,-8,-2,29,307,511,-179,1,0,54,35,960,0,53298,1
1,31112,29875,31493,81863,0,-4540,-1344,-616,-10,-9,18,309,517,-187,1,0,54,36,0,1,53298,1
2,31113,29875,31490,81864,19112,-4557,-1351,-614,-11,-21,24,303,515,-177,1,0,54,36,40,1,53298,1
2,31114,29872,31494,81865,19123,-4540,-1343,-613,-3,-29,17,304,506,-178,1,0,54,36,80,1,53298,1
2,31112,29875,31491,81866,19134,-4539,-1343,-620,-5,-22,27,309,513,-191,1,0,54,36,120,1,53298,1
2,31116,29873,31494,81867,19145,-4540,-1338,-596,-6,-15,34,305,515,-189,1,0,54,36,160,1,53298,1
2,31112,29875,31492,81868,19156,-4554,-1349,-600,-14,-2,22,304,514,-190,1,0,54,36,200,1,53298,1
2,31109,29872,31491,81869,19168,-4541,-1341,-602,-9,-9,25,310,514,-182,1,0,54,36,240,1,53298,1
2,31111,29876,31490,81870,19179,-4556,-1346,-612,-10,-16,17,306,510,-182,1,0,54,36,280,1,53298,1
2,31113,29875,31490,81871,19189,-4549,-1342,-598,-10,-34,20,307,519,-189,1,0,54,36,320,1,53298,1
2,31110,29872,31488,81872,19201,-4531,-1341,-605,-18,-31,29,306,518,-186,1,0,54,36,360,1,53298,1
2,31112,29870,31491,81873,19211,-4552,-1346,-627,-11,-29,43,314,518,-188,1,0,54,36,400,1,53298,1
2,31110,29870,31490,81874,19222,-4544,-1344,-626,0,-26,33,305,513,-191,1,0,54,36,440,1,53298,1
2,31110,29867,31486,81875,19232,-4552,-1342,-616,-19,-28,45,303,511,-185,1,0,54,36,480,1,53298,1
2,31112,29875,31489,81876,19243,-4537,-1336,-612,-8,-42,56,311,507,-179,1,0,54,36,520,1,53298,1
2,31110,29870,31486,81877,19253,-4552,-1346,-593,-5,-45,49,306,520,-174,1,0,54,36,560,1,53298,1
2,31115,29869,31488,81878,19263,-4545,-1339,-602,-21,-48,37,308,506,-176,1,0,54,36,600,1,53298,1
2,31110,29859,31487,81879,19274,-4555,-1337,-597,-24,-42,28,300,512,-188,1,0,54,36,640,1,53298,1
2,31110,29870,31488,81880,19284,-4556,-1344,-609,-12,-35,17,303,507,-185,1,0,54,36,680,1,53298,1
2,31108,29872,31487,81881,19294,-4555,-1361,-597,-19,-25,12,306,518,-176,1,0,54,36,720,1,53298,1
2,31107,29863,31484,81882,19303,-4551,-1346,-602,-24,-37,23,307,521,-191,1,0,54,36,760,1,53298,1
2,31112,29865,31484,81883,19313,-4539,-1341,-597,19,-35,36,308,512,-186,1,0,54,36,800,1,53298,1
2,31113,29869,31490,81884,19323,-4556,-1340,-599,4,-45,47,308,508,-194,1,0,54,36,840,1,53298,1
2,31109,29875,31489,81885,19334,-4550,-1359,-615,-17,-77,77,309,517,-189,1,0,54,36,880,1,53298,1
2,31109,29875,31488,81886,19345,-4568,-1345,-632,43,-104,95,313,517,-191,1,0,54,36,920,1,53298,1
2,31113,29861,31488,81887,19355,-4558,-1342,-595,27,-80,36,312,514,-188,1,0,54,36,960,1,53298,1
1,31111,29865,31490,81888,0,-4561,-1354,-600,-59,-75,-18,306,508,-180,1,0,54,37,0,0,53298,1
2,31110,29868,31490,81889,18663,-4544,-1343,-592,-50,-25,-44,297,513,-181,1,0,54,37,40,0,53298,1
2,31110,29859,31490,81890,18673,-4552,-1347,-597,-25,24,-26,298,518,-178,1,0,54,37,80,0,53298,1
2,31107,29860,31485,81891,18683,-4561,-1352,-588,-36,32,-2,312,518,-186,1,0,54,37,120,0,53298,1
2,31108,29863,31486,81892,18694,-4549,-1351,-610,-42,35,15,310,516,-186,1,0,54,37,160,0,53298,1
2,31110,29858,31488,81893,18704,-4546,-1341,-605,-3,16,26,305,515,-183,1,0,54,37,200,0,53298,1
2,31109,29860,31491,81894,18714,-4554,-1347,-590,-8,-11,31,306,520,-184,1,0,54,37,240,0,53298,1
2,31112,29870,31491,81895,18724,-4550,-1339,-593,-10,-26,20,304,514,-186,1,0,54,37,280,0,53298,1
2,31112,29872,31491,81896,18734,-4557,-1346,-589,-12,-37,27,307,517,-187,1,0,54,37,320,0,53298,1
2,31113,29872,31488,81897,18744,-4556,-1350,-584,-5,-31,27,303,511,-191,1,0,54,37,360,0,53298,1
2,31111,29873,31492,81898,18754,-4555,-1343,-597,-16,-14,23,300,518,-180,1,0,54,37,400,0,53298,1
2,31106,29867,31488,81899,18763,-4553,-1332,-597,-15,6,24,306,508,-174,1,0,54,37,440,0,53298,1
2,31107,29865,31487,81900,18773,-4551,-1354,-595,-6,9,23,304,518,-186,1,0,54,37,480,0,53298,1
2,31111,29865,31487,81901,18782,-4552,-1347,-600,-14,-2,22,311,517,-185,1,0,54,37,520,0,53298,1
2,31109,29873,31485,81902,18791,-4537,-1335,-603,-13,-22,20,312,518,-192,1,0,54,37,560,0,53298,1
2,31110,29865,31487,81903,18801,-4554,-1346,-599,-6,-30,19,307,513,-183,1,0,54,37,600,0,53298,1
2,31111,29867,31486,81904,18811,-4548,-1339,-595,-6,-32,25,304,514,-184,1,0,54,37,640,0,53298,1
2,31108,29867,31489,81905,18821,-4541,-1342,-600,2,-16,31,306,516,-182,1,0,54,37,680,0,53298,1
2,31113,29870,31487,81906,18831,-4566,-1352,-583,-1,-11,35,306,512,-184,1,0,54,37,720,0,53298,1
2,31112,29872,31485,81907,18841,-4545,-1337,-597,-6,2,24,312,512,-190,1,0,54,37,760,0,53298,1
2,31112,29861,31488,81908,18852,-4537,-1351,-611,-15,1,27,310,512,-188,1,0,54,37,800,0,53298,1
2,31112,29865,31488,81909,18862,-4550,-1336,-593,-10,10,26,310,516,-168,1,0,54,37,840,0,53298,1
2,31108,29864,31490,81910,18873,-4545,-1354,-599,-10,0,17,307,511,-187,1,0,54,37,880,0,53298,1
2,31110,29871,31490,81911,18884,-4545,-1338,-599,-11,-18,20,311,515,-187,1,0,54,37,920,0,53298,1
2,31110,29866,31484,81912,18894,-4544,-1336,-603,-1,-24,28,305,505,-191,1,0,54,37,960,0,53298,1
1,31106,29869,31486,81913,0,-4545,-1331,-605,-5,-31,32,308,522,-190,1,0,54,38,0,1,53298,1
2,31108,29871,31486,81914,18213,-4541,-1347,-609,-9,-47,38,305,513,-189,1,0,54,38,40,1,53298,1
2,31108,29865,31480,81915,18224,-4551,-1338,-602,-4,-29,44,306,514,-178,1,0,54,38,80,1,53298,1
2,31108,29875,31484,81916,18234,-4545,-1340,-607,-9,-15,30,306,512,-180,1,0,54,38,120,1,53298,1
2,31107,29867,31486,81917,18244,-4549,-1352,-604,-19,-10,19,303,513,-183,1,0,54,38,160,1,53298,1
2,31109,29862,31485,81918,18254,-4550,-1346,-600,-13,-2,21,300,512,-188,1,0,54,38,200,1,53298,1
2,31106,29860,31487,81919,18264,-4563,-1354,-602,-6,-17,22,306,512,-174,1,0,54,38,240,1,53298,1
2,31107,29870,31484,81920,18274,-4550,-1348,-604,-2,-32,35,307,511,-185,1,0,54,38,280,1,53298,1
2,31106,29865,31485,81921,18283,-4557,-1339,-596,-7,-39,31,301,509,-181,1,0,54,38,320,1,53298,1
2,31107,29860,31480,81922,18293,-4544,-1339,-601,-15,-28,23,302,516,-176,1,0,54,38,360,1,53298,1
2,31109,29869,31484,81923,18303,-4545,-1343,-595,-18,-23,27,306,516,-176,1,0,54,38,400,1,53298,1
2,31107,29872,31483,81924,18315,-4549,-1339,-588,-21,-20,11,317,513,-185,1,0,54,38,440,1,53298,1
2,31106,29859,31486,81925,18326,-4560,-1350,-600,-17,-5,17,313,509,-191,1,0,54,38,480,1,53298,1
2,31110,29866,31485,81926,18336,-4553,-1349,-614,-12,-10,19,311,513,-185,1,0,54,38,520,1,53298,1
2,31111,29870,31483,81927,18347,-4548,-1339,-599,-9,-21,12,310,518,-188,1,0,54,38,560,1,53298,1
2,31105,29863,31484,81928,18359,-4546,-1341,-592,-9,-21,15,298,516,-178,1,0,54,38,600,1,53298,1
2,31106,29865,31482,81929,18370,-4561,-1350,-591,-1,-12,20,306,516,-178,1,0,54,38,640,1,53298,1
2,31102,29866,31482,81930,18380,-4563,-1352,-604,7,-26,39,305,513,-179,1,0,54,38,680,1,53298,1
2,31103,29871,31483,81931,18391,-4554,-1356,-600,14,-61,83,301,515,-187,1,0,54,38,720,1,53298,1
2,31102,29875,31478,81932,18402,-4590,-1312,-583,43,-123,147,308,512,-184,1,0,54,38,760,1,53298,1
2,31100,29873,31477,81933,18414,-4569,-1363,-654,48,-321,390,298,504,-190,1,0,54,38,800,1,53298,1
2,31067,33077,31450,81934,18425,-4924,-1313,-873,-209,-504,921,303,515,-185,1,0,54,38,840,1,53298,1
2,31049,33394,31445,81935,18437,-4467,-1255,-1151,1134,-373,1977,296,514,-182,1,0,54,38,880,1,53298,1
2,31042,31957,31445,81936,18450,-4390,757,-1639,5087,1824,3447,282,522,-182,1,0,54,38,920,1,53298,1
2,31054,30756,31443,81937,18462,-4636,625,-1196,-246,2868,5938,265,533,-189,1,0,54,38,960,1,53298,1
1,31053,30426,31433,81938,0,-4532,267,-1385,-4266,4186,8148,246,544,-198,1,0,54,39,0,1,53298,1
2,31041,31181,31420,81939,17763,-4383,597,-1384,-4049,5458,10571,205,543,-215,1,0,54,39,40,1,53298,1
2,31020,32408,31402,81940,17776,-4384,608,-1312,-2148,6521,12970,172,548,-210,1,0,54,39,80,1,53298,1
2,30997,32999,31392,81941,17787,-4474,614,-1237,-302,7526,15156,136,540,-236,1,0,54,39,120,1,53298,1
2,30973,31440,31379,81942,17799,-4775,573,-1182,138,7985,16787,99,521,-245,1,0,54,39,160,1,53298,1
2,30938,31448,31349,81943,17810,-5304,508,-1226,-1001,7712,17325,50,508,-268,1,0,54,39,200,1,53298,1
2,30923,30299,31344,81944,17822,-5740,16,-945,-1836,6504,16069,37,485,-271,1,0,54,39,240,1,53298,1
2,30916,30965,31330,81945,17832,-5048,-140,-975,-3678,4244,13162,16,464,-284,1,0,54,39,280,1,53298,1
2,30913,31083,31325,81946,17842,-4239,427,-1221,-4877,2412,9750,0,444,-286,1,0,54,39,320,1,53298,1
2,30912,30878,31334,81947,17853,-3570,461,-1037,-4084,1303,7519,3,435,-291,1,0,54,39,360,1,53298,1
2,30922,30451,31335,81948,17863,-3345,821,-1189,-3308,991,6666,-8,426,-280,1,0,54,39,400,1,53298,1
2,30917,30264,31335,81949,17874,-3471,1226,-1319,-2148,852,6017,-7,417,-279,1,0,54,39,440,1,53298,1
2,30916,30184,31335,81950,17884,-3446,1756,-1413,-1380,334,4846,-23,395,-279,1,0,54,39,480,1,53298,1
2,30913,30160,31331,81951,17895,-3279,2001,-1609,-1775,-185,3885,-31,395,-283,1,0,54,39,520,1,53298,1
2,30912,30166,31328,81952,17906,-3179,2028,-1734,-1832,-74,3568,-20,394,-284,1,0,54,39,560,1,53298,1
2,30912,30125,31328,81953,17918,-3084,1911,-1684,-782,334,3481,-24,382,-278,1,0,54,39,600,1,53298,1
2,30910,30138,31325,81954,17929,-3210,1824,-1632,-68,827,3466,-25,377,-287,1,0,54,39,640,1,53298,1
2,30907,30151,31325,81955,17940,-3160,1871,-1437,1229,946,2968,-36,376,-286,1,0,54,39,680,1,53298,1
2,30905,30120,31323,81956,17951,-3013,1993,-1333,1159,853,2477,-37,371,-299,1,0,54,39,720,1,53298,1
2,30909,30132,31324,81957,17963,-2993,1880,-1314,146,641,2133,-32,374,-288,1,0,54,39,760,1,53298,1
2,30912,30105,31320,81958,17973,-2827,1949,-1411,-361,121,1444,-35,359,-279,1,0,54,39,800,1,53298,1
2,30914,30057,31321,81959,17985,-2754,2022,-1482,-339,-118,1009,-33,361,-301,1,0,54,39,840,1,53298,1
2,30911,30105,31322,81960,17996,-2862,1943,-1539,-26,-16,846,-23,359,-297,1,0,54,39,880,1,53298,1
