sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
1,30996,29844,31417,79714,17750,-4588,-523,-511,-3,-17,23,184,498,-168,1,0,53,10,40,0,53298,1
2,30998,29845,31413,79715,17761,-4574,-511,-507,-18,-18,35,182,488,-170,1,0,53,10,80,0,53298,1
2,31000,29844,31414,79716,17771,-4584,-520,-523,-17,-30,27,188,506,-166,1,0,53,10,120,0,53298,1
2,30999,29852,31417,79717,17782,-4593,-524,-520,-1,-22,22,182,492,-160,1,0,53,10,160,0,53298,1
2,31000,29866,31420,79718,17792,-4579,-521,-531,-3,-13,28,190,500,-160,1,0,53,10,200,0,53298,1
2,31004,29863,31420,79719,17802,-4581,-510,-499,-17,-13,27,188,498,-170,1,0,53,10,240,0,53298,1
2,31000,29858,31419,79720,17813,-4595,-536,-522,-11,-13,25,186,500,-162,1,0,53,10,280,0,53298,1
2,31000,29847,31416,79721,17823,-4582,-527,-519,-8,-17,26,187,493,-161,1,0,53,10,320,0,53298,1
2,31003,29850,31417,79722,17833,-4586,-511,-520,-15,-16,20,182,492,-168,1,0,53,10,360,0,53298,1
2,31000,29854,31419,79723,17843,-4589,-520,-515,-10,-8,22,188,498,-164,1,0,53,10,400,0,53298,1
2,31001,29853,31422,79724,17852,-4587,-525,-512,-5,-19,28,185,503,-163,1,0,53,10,440,0,53298,1
2,31000,29854,31423,79725,17863,-4584,-523,-511,-13,-14,35,184,494,-160,1,0,53,10,480,0,53298,1
2,31001,29865,31422,79726,17872,-4592,-521,-517,-11,-8,28,181,501,-155,1,0,53,10,520,0,53298,1
2,31001,29855,31418,79727,17881,-4584,-517,-526,-10,-12,22,190,504,-172,1,0,53,10,560,0,53298,1
2,31002,29851,31417,79728,17891,-4595,-520,-516,-9,-2,15,190,494,-160,1,0,53,10,600,0,53298,1
2,31000,29853,31421,79729,17900,-4578,-515,-524,-16,-19,17,188,500,-172,1,0,53,10,640,0,53298,1
2,30999,29847,31418,79730,17910,-4579,-522,-523,-18,-28,15,190,496,-168,1,0,53,10,680,0,53298,1
