sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
1,28769,30620,31699,54689,14673,-4085,-81,-1750,-146,-205,115,149,453,-257,1,0,36,29,40,0,53298,1
2,28764,30620,31702,54690,14676,-4075,-68,-1760,-106,-92,112,153,445,-255,1,0,36,29,80,0,53298,1
2,28772,30620,31699,54691,14679,-4096,-68,-1757,45,32,22,151,443,-253,1,0,36,29,120,0,53298,1
2,28773,30622,31707,54692,14681,-4078,-77,-1764,94,113,-91,143,449,-257,1,0,36,29,160,0,53298,1
2,28782,30622,31702,54693,14685,-4066,-75,-1789,110,147,-131,154,450,-258,1,0,36,29,200,0,53298,1
2,28771,30622,31703,54694,14687,-4074,-76,-1803,72,113,-93,153,441,-253,1,0,36,29,240,0,53298,1
2,28787,30622,31700,54695,14690,-4081,-97,-1812,-17,-8,-11,152,450,-256,1,0,36,29,280,0,53298,1
2,28778,30622,31703,54696,14692,-4072,-82,-1792,-44,-132,77,155,447,-253,1,0,36,29,320,0,53298,1
2,28790,30623,31699,54697,14694,-4090,-74,-1763,-81,-154,131,148,452,-260,1,0,36,29,360,0,53298,1
2,28774,30622,31699,54698,14697,-4089,-51,-1756,-113,-105,119,154,446,-248,1,0,36,29,400,0,53298,1
2,28780,30621,31703,54699,14698,-4071,-77,-1768,-115,-16,71,149,455,-257,1,0,36,29,440,0,53298,1
2,28766,30622,31699,54700,14700,-4074,-69,-1788,-25,60,2,141,443,-247,1,0,36,29,480,0,53298,1
2,28770,30622,31706,54701,14702,-4090,-76,-1787,123,120,-74,151,441,-253,1,0,36,29,520,0,53298,1
2,28765,30623,31703,54702,14705,-4070,-59,-1784,231,115,-152,153,453,-247,1,0,36,29,560,0,53298,1
2,28762,30622,31705,54703,14707,-4071,-101,-1783,168,81,-186,151,449,-245,1,0,36,29,600,0,53298,1
2,28753,30622,31705,54704,14709,-4092,-122,-1791,-35,-42,-43,155,457,-255,1,0,36,29,640,0,53298,1
2,28758,30622,31704,54705,14712,-4088,-101,-1778,-263,-149,203,151,449,-251,1,0,36,29,680,0,53298,1
2,28778,30623,31700,54706,14714,-4072,-54,-1775,-99,-199,234,150,450,-248,1,0,36,29,720,0,53298,1
2,28768,30621,31708,54707,14717,-4083,-59,-1751,-8,-146,89,143,449,-257,1,0,36,29,760,0,53298,1
2,28763,30623,31703,54708,14720,-4088,-88,-1762,60,35,-52,154,452,-258,1,0,36,29,800,0,53298,1
