sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,29192,30619,31448,49414,10743,-4598,-942,182,7,-11,39,240,468,-108,1,0,32,58,40,0,53298,1
2,29208,30620,31451,49415,10750,-4607,-932,178,11,-12,26,240,474,-98,1,0,32,58,80,0,53298,1
2,29216,30619,31449,49416,10758,-4601,-951,163,-1,-12,28,244,472,-120,1,0,32,58,120,0,53298,1
2,29199,30617,31449,49417,10765,-4598,-940,178,4,6,27,246,468,-106,1,0,32,58,160,0,53298,1
2,29222,30617,31449,49418,10771,-4607,-940,173,-1,-5,28,240,472,-98,1,0,32,58,200,0,53298,1
2,29236,30615,31450,49419,10779,-4599,-942,190,-2,-3,42,238,476,-104,1,0,32,58,240,0,53298,1
2,29215,30614,31450,49420,10787,-4590,-921,165,6,-1,55,248,468,-104,1,0,32,58,280,0,53298,1
2,29214,30612,31450,49421,10795,-4597,-926,182,2,-23,39,239,477,-103,1,0,32,58,320,0,53298,1
2,29213,30614,31449,49422,10803,-4600,-943,170,-7,-48,13,237,479,-103,1,0,32,58,360,0,53298,1
2,29215,30613,31449,49423,10811,-4589,-942,176,-1,-66,13,230,466,-110,1,0,32,58,400,0,53298,1
2,29170,30614,31448,49424,10820,-4585,-929,175,18,-57,39,237,473,-107,1,0,32,58,440,0,53298,1
2,29154,30613,31447,49425,10830,-4604,-938,198,15,-22,63,240,470,-102,1,0,32,58,480,0,53298,1
2,29169,30610,31451,49426,10838,-4600,-933,189,5,7,56,233,473,-107,1,0,32,58,520,0,53298,1
2,29141,30605,31450,49427,10846,-4600,-936,178,-9,11,42,233,473,-97,1,0,32,58,560,0,53298,1
2,29151,30608,31451,49428,10854,-4607,-938,173,-16,-1,29,238,472,-110,1,0,32,58,600,0,53298,1
2,29163,30601,31449,49429,10863,-4588,-917,191,-7,-20,18,238,474,-110,1,0,32,58,640,0,53298,1
2,29156,30601,31448,49430,10871,-4599,-947,187,-7,-27,23,241,475,-105,1,0,32,58,680,0,53298,1
2,29157,30595,31446,49431,10879,-4599,-931,166,-12,-34,9,241,473,-103,1,0,32,58,720,0,53298,1
2,29173,30601,31447,49432,10887,-4602,-931,192,-7,-11,16,237,475,-97,1,0,32,58,760,0,53298,1
2,29165,30597,31448,49433,10894,-4587,-915,186,-13,-3,26,227,471,-101,1,0,32,58,800,0,53298,1
2,29173,30590,31445,49434,10902,-4605,-954,177,-11,7,30,240,470,-110,1,0,32,58,840,0,53298,1
2,29165,30592,31448,49435,10910,-4612,-932,181,-14,0,30,241,475,-97,1,0,32,58,880,0,53298,1
2,29141,30592,31449,49436,10919,-4595,-933,178,-13,-17,21,236,472,-112,1,0,32,58,920,0,53298,1
2,29149,30587,31447,49437,10928,-4602,-945,177,-14,-33,23,245,469,-101,1,0,32,58,960,0,53298,1
1,29137,30570,31449,49438,0,-4596,-937,177,-8,-32,21,245,465,-107,1,0,32,59,0,0,53298,1
2,29150,30563,31449,49439,10277,-4609,-937,178,-7,-20,24,230,468,-112,1,0,32,59,40,0,53298,1
2,29138,30554,31446,49440,10285,-4604,-934,192,-11,-9,20,240,474,-116,1,0,32,59,80,0,53298,1
2,29163,30559,31449,49441,10293,-4601,-942,175,-10,-10,23,244,468,-106,1,0,32,59,120,0,53298,1
2,29153,30571,31449,49442,10302,-4591,-929,200,-10,-3,23,236,472,-110,1,0,32,59,160,0,53298,1
2,29141,30573,31451,49443,10310,-4602,-933,179,-15,-12,23,240,478,-106,1,0,32,59,200,0,53298,1
2,29139,30575,31449,49444,10317,-4600,-929,193,-13,-27,16,239,465,-113,1,0,32,59,240,0,53298,1
2,29125,30574,31448,49445,10324,-4596,-938,176,-9,-32,20,246,458,-110,1,0,32,59,280,0,53298,1
2,29137,30569,31449,49446,10332,-4590,-936,187,2,-30,32,229,469,-95,1,0,32,59,320,0,53298,1
2,29160,30565,31449,49447,10340,-4590,-924,175,-7,-22,23,236,468,-100,1,0,32,59,360,0,53298,1
2,29155,30570,31446,49448,10348,-4597,-928,178,-15,-14,23,238,474,-108,1,0,32,59,400,0,53298,1
2,29176,30549,31446,49449,10355,-4592,-928,177,-20,-7,19,245,473,-107,1,0,32,59,440,0,53298,1
2,29164,30558,31449,49450,10362,-4604,-937,194,-13,-3,16,241,469,-109,1,0,32,59,480,0,53298,1
2,29116,30566,31446,49451,10370,-4602,-935,183,-12,-3,22,234,474,-102,1,0,32,59,520,0,53298,1
2,29098,30570,31445,49452,10378,-4610,-945,169,-14,-11,28,244,474,-108,1,0,32,59,560,0,53298,1
2,29098,30579,31448,49453,10386,-4604,-942,183,-6,-20,27,234,468,-102,1,0,32,59,600,0,53298,1
2,29118,30572,31448,49454,10394,-4597,-930,186,-9,-29,27,232,468,-104,1,0,32,59,640,0,53298,1
2,29129,30573,31448,49455,10402,-4602,-933,167,-4,-45,35,254,480,-114,1,0,32,59,680,0,53298,1
2,29104,30555,31449,49456,10410,-4606,-931,182,-1,-46,21,236,472,-106,1,0,32,59,720,0,53298,1
2,29116,30530,31448,49457,10419,-4603,-934,185,-10,-44,27,235,469,-103,1,0,32,59,760,0,53298,1
2,29113,30513,31445,49458,10427,-4601,-942,202,-7,-22,20,234,478,-106,1,0,32,59,800,0,53298,1
2,29116,30509,31446,49459,10434,-4602,-939,172,-9,-2,26,235,471,-113,1,0,32,59,840,0,53298,1
2,29118,30489,31446,49460,10442,-4605,-929,182,-17,5,23,236,472,-116,1,0,32,59,880,0,53298,1
2,29116,30450,31445,49461,10450,-4604,-948,160,-23,-12,15,239,465,-113,1,0,32,59,920,0,53298,1
2,29145,30535,31445,49462,10458,-4597,-939,179,-12,-31,16,241,471,-115,1,0,32,59,960,0,53298,1
1,29194,30575,31445,49463,0,-4591,-929,177,-9,-37,17,241,463,-101,1,0,33,0,0,1,53298,1
2,29125,30573,31448,49464,9811,-4612,-943,172,-1,-21,34,243,467,-95,1,0,33,0,40,1,53298,1
2,29117,30583,31445,49465,9820,-4602,-940,190,-9,-11,26,237,471,-105,1,0,33,0,80,1,53298,1
2,29105,30594,31447,49466,9829,-4601,-933,164,-5,-6,23,237,471,-115,1,0,33,0,120,1,53298,1
2,29106,30596,31447,49467,9837,-4611,-939,168,-8,-14,21,242,478,-108,1,0,33,0,160,1,53298,1
2,29079,30595,31446,49468,9845,-4602,-937,180,-3,-28,21,241,471,-111,1,0,33,0,200,1,53298,1
2,29079,30598,31446,49469,9854,-4601,-941,180,-7,-18,21,244,472,-110,1,0,33,0,240,1,53298,1
2,29086,30594,31446,49470,9863,-4592,-929,187,-12,-15,29,235,475,-105,1,0,33,0,280,1,53298,1
2,29108,30589,31449,49471,9871,-4605,-935,177,-9,-10,24,238,472,-96,1,0,33,0,320,1,53298,1
2,29097,30562,31450,49472,9879,-4592,-930,186,-17,-18,25,237,475,-105,1,0,33,0,360,1,53298,1
2,29105,30573,31450,49473,9887,-4593,-934,174,-13,-24,24,237,469,-111,1,0,33,0,400,1,53298,1
2,29109,30570,31448,49474,9895,-4601,-940,189,-4,-25,29,242,480,-114,1,0,33,0,440,1,53298,1
2,29087,30576,31451,49475,9903,-4606,-937,176,-7,-21,35,227,473,-97,1,0,33,0,480,1,53298,1
2,29077,30570,31453,49476,9911,-4603,-941,188,-10,-24,21,240,476,-110,1,0,33,0,520,1,53298,1
2,29107,30587,31450,49477,9919,-4597,-927,191,-8,-31,34,247,475,-105,1,0,33,0,560,1,53298,1
2,29068,30575,31449,49478,9928,-4600,-935,182,-10,-29,27,240,470,-110,1,0,33,0,600,1,53298,1
2,29062,30579,31446,49479,9936,-4601,-939,179,-14,-20,21,234,470,-104,1,0,33,0,640,1,53298,1
2,29089,30576,31447,49480,9944,-4593,-932,181,-10,-21,23,238,466,-108,1,0,33,0,680,1,53298,1
2,29079,30578,31451,49481,9953,-4599,-936,197,-8,-24,23,243,467,-109,1,0,33,0,720,1,53298,1
2,29085,30590,31453,49482,9962,-4602,-941,183,-11,-26,34,242,478,-102,1,0,33,0,760,1,53298,1
2,29060,30598,31453,49483,9970,-4599,-943,189,-44,-36,34,235,469,-99,1,0,33,0,800,1,53298,1
2,29073,30589,31450,49484,9978,-4594,-935,182,-64,-55,34,236,476,-104,1,0,33,0,840,1,53298,1
2,29045,30557,31449,49485,9985,-4609,-941,195,-27,-43,27,249,473,-113,1,0,33,0,880,1,53298,1
2,29044,30568,31451,49486,9993,-4593,-944,185,-16,-25,22,233,469,-105,1,0,33,0,920,1,53298,1
2,29067,30559,31452,49487,10001,-4596,-929,174,5,-9,19,230,476,-106,1,0,33,0,960,1,53298,1
1,29152,30445,31446,49488,0,-5092,-123,61,-1269,-23,-155,247,467,-111,1,0,33,1,0,1,53298,1
2,29178,30444,31437,49489,9346,-4642,-1222,153,-3264,-133,-515,244,472,-110,1,0,33,1,40,1,53298,1
2,29220,30513,31441,49490,9355,-4276,-1057,375,-969,150,-337,259,477,-113,1,0,33,1,80,1,53298,1
2,29303,29807,31433,49491,9363,-4436,-1008,362,81,91,6,241,481,-95,1,0,33,1,120,1,53298,1
2,29352,30180,31447,49492,9371,-4957,-568,75,-980,2,-15,247,469,-107,1,0,33,1,160,1,53298,1
2,29332,29764,31431,49493,9379,-4772,-1043,156,-2022,-126,-265,254,470,-116,1,0,33,1,200,1,53298,1
2,29290,30212,31436,49494,9387,-4305,-1135,232,-671,-39,-120,245,469,-119,1,0,33,1,240,1,53298,1
2,29280,30191,31447,49495,9394,-4176,-1255,212,326,61,-2,240,476,-100,1,0,33,1,280,1,53298,1
2,29220,29999,31439,49496,9402,-4327,-1190,150,1596,405,185,242,472,-108,1,0,33,1,320,1,53298,1
2,29096,29975,31449,49497,9409,-4705,-730,406,3073,533,480,250,478,-114,1,0,33,1,360,1,53298,1
2,29615,30593,31470,49498,9417,-5078,-824,-142,1911,92,596,240,472,-108,1,0,33,1,400,1,53298,1
2,30361,29876,31483,49499,9426,-4426,-1866,1088,237,-1082,1412,236,478,-110,1,0,33,1,440,1,53298,1
2,30481,30318,31505,49500,9437,-4982,-596,298,1151,-1106,922,235,477,-103,1,0,33,1,480,1,53298,1
2,30643,29888,31576,49501,9447,-4719,-1120,-33,1085,-933,394,241,473,-111,1,0,33,1,520,1,53298,1
