sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
1,31311,30699,32265,29539,10186,-4276,-1141,-1164,-34,-20,126,223,453,-227,1,0,19,43,40,0,53298,1
2,31305,30699,32267,29540,10177,-4265,-1129,-1163,5,-11,125,222,448,-228,1,0,19,43,80,0,53298,1
2,31308,30699,32263,29541,10168,-4272,-1132,-1164,-34,-9,122,220,448,-222,1,0,19,43,120,0,53298,1
2,31312,30700,32264,29542,10159,-4261,-1127,-1163,-40,-28,135,220,458,-232,1,0,19,43,160,0,53298,1
2,31310,30699,32265,29543,10149,-4279,-1126,-1171,-27,-57,125,222,448,-222,1,0,19,43,200,0,53298,1
2,31309,30698,32263,29544,10140,-4280,-1128,-1170,-43,-60,80,221,449,-227,1,0,19,43,240,0,53298,1
2,31305,30698,32259,29545,10132,-4266,-1122,-1161,-54,-66,43,220,450,-228,1,0,19,43,280,0,53298,1
2,31309,30698,32261,29546,10123,-4268,-1121,-1152,-17,-86,9,228,448,-224,1,0,19,43,320,0,53298,1
2,31309,30698,32261,29547,10116,-4269,-1122,-1186,5,-46,-43,217,449,-231,1,0,19,43,360,0,53298,1
2,31306,30698,32260,29548,10107,-4262,-1125,-1162,-9,-52,-72,226,450,-230,1,0,19,43,400,0,53298,1
2,31310,30699,32263,29549,10098,-4265,-1120,-1158,41,-4,-76,219,443,-233,1,0,19,43,440,0,53298,1
2,31304,30698,32264,29550,10089,-4266,-1130,-1158,-17,14,-23,228,444,-228,1,0,19,43,480,0,53298,1
2,31308,30699,32266,29551,10081,-4262,-1131,-1151,-10,-45,53,217,451,-221,1,0,19,43,520,0,53298,1
2,31308,30699,32265,29552,10072,-4287,-1138,-1154,6,-57,64,215,461,-223,1,0,19,43,560,0,53298,1
2,31306,30700,32264,29553,10063,-4267,-1124,-1139,-24,5,27,226,452,-220,1,0,19,43,600,0,53298,1
2,31311,30699,32261,29554,10054,-4263,-1119,-1167,12,13,5,218,450,-226,1,0,19,43,640,0,53298,1
2,31309,30699,32260,29555,10047,-4270,-1115,-1161,-7,19,-3,219,451,-233,1,0,19,43,680,0,53298,1
2,31308,30698,32262,29556,10039,-4271,-1125,-1169,-32,-34,2,222,456,-228,1,0,19,43,720,0,53298,1
2,31307,30698,32262,29557,10031,-4265,-1131,-1159,-18,-50,-10,226,458,-228,1,0,19,43,760,0,53298,1
2,31307,30698,32262,29558,10021,-4267,-1127,-1141,11,-41,-7,227,461,-235,1,0,19,43,800,0,53298,1
2,31305,30699,32260,29559,10011,-4283,-1139,-1165,7,21,-22,225,451,-229,1,0,19,43,840,0,53298,1
2,31308,30698,32261,29560,10002,-4278,-1133,-1169,-4,38,-14,222,450,-236,1,0,19,43,880,0,53298,1
2,31307,30698,32261,29561,9994,-4271,-1121,-1158,-6,-20,7,231,453,-225,1,0,19,43,920,0,53298,1
2,31308,30699,32264,29562,9985,-4281,-1132,-1162,21,-31,1,224,456,-218,1,0,19,43,960,0,53298,1
1,31310,30698,32263,29563,0,-4268,-1132,-1166,12,13,-23,225,451,-223,1,0,19,44,0,1,53298,1
2,31305,30698,32260,29564,9635,-4272,-1125,-1155,4,12,-7,230,452,-238,1,0,19,44,40,1,53298,1
2,31307,30697,32260,29565,9625,-4276,-1132,-1163,2,-23,20,221,455,-225,1,0,19,44,80,1,53298,1
2,31304,30698,32264,29566,9615,-4262,-1125,-1160,-17,-63,29,223,447,-221,1,0,19,44,120,1,53298,1
2,31310,30698,32264,29567,9606,-4270,-1118,-1156,-15,-50,-2,219,453,-221,1,0,19,44,160,1,53298,1
2,31311,30699,32262,29568,9596,-4285,-1146,-1174,-9,-14,-21,220,458,-234,1,0,19,44,200,1,53298,1
2,31311,30699,32262,29569,9586,-4263,-1129,-1157,-7,-9,0,220,458,-226,1,0,19,44,240,1,53298,1
2,31307,30698,32261,29570,9577,-4263,-1124,-1158,6,-19,28,225,445,-231,1,0,19,44,280,1,53298,1
2,31308,30699,32259,29571,9567,-4268,-1133,-1162,-15,-11,26,227,459,-229,1,0,19,44,320,1,53298,1
2,31307,30699,32262,29572,9558,-4267,-1115,-1163,-42,-41,31,224,450,-226,1,0,19,44,360,1,53298,1
2,31309,30699,32260,29573,9548,-4262,-1126,-1160,-56,-73,34,227,449,-227,1,0,19,44,400,1,53298,1
2,31304,30697,32261,29574,9539,-4271,-1127,-1149,-28,-80,30,225,451,-223,1,0,19,44,440,1,53298,1
2,31303,30697,32261,29575,9531,-4273,-1129,-1158,-18,-42,6,227,451,-225,1,0,19,44,480,1,53298,1
2,31305,30699,32262,29576,9522,-4279,-1145,-1158,-6,-19,9,231,449,-225,1,0,19,44,520,1,53298,1
2,31307,30697,32256,29577,9513,-4262,-1105,-1155,10,-16,30,219,447,-231,1,0,19,44,560,1,53298,1
2,31305,30697,32257,29578,9503,-4255,-1127,-1158,-22,-21,34,223,457,-229,1,0,19,44,600,1,53298,1
2,31306,30697,32255,29579,9494,-4261,-1120,-1168,-20,-27,47,227,453,-221,1,0,19,44,640,1,53298,1
2,31304,30697,32255,29580,9485,-4274,-1120,-1166,-38,-48,31,215,451,-229,1,0,19,44,680,1,53298,1
2,31304,30697,32257,29581,9476,-4267,-1123,-1143,-39,-46,30,224,454,-236,1,0,19,44,720,1,53298,1
2,31303,30697,32256,29582,9467,-4274,-1117,-1156,-16,-33,17,213,451,-213,1,0,19,44,760,1,53298,1
2,31304,30696,32255,29583,9458,-4272,-1138,-1158,15,-8,-19,230,462,-222,1,0,19,44,800,1,53298,1
2,31302,30696,32256,29584,9449,-4256,-1123,-1161,8,6,-34,224,458,-230,1,0,19,44,840,1,53298,1
2,31305,30696,32257,29585,9440,-4267,-1135,-1167,-9,-28,5,224,456,-228,1,0,19,44,880,1,53298,1
2,31305,30696,32256,29586,9431,-4270,-1131,-1154,-31,-55,60,232,458,-232,1,0,19,44,920,1,53298,1
2,31305,30696,32260,29587,9421,-4268,-1122,-1162,-41,-39,52,219,445,-225,1,0,19,44,960,1,53298,1
1,31300,30695,32256,29588,0,-4273,-1110,-1158,-28,-8,20,222,448,-226,1,0,19,45,0,0,53298,1
2,31304,30696,32255,29589,9083,-4263,-1130,-1169,-8,-3,4,229,457,-229,1,0,19,45,40,0,53298,1
2,31305,30696,32257,29590,9074,-4276,-1131,-1155,17,-7,0,223,449,-223,1,0,19,45,80,0,53298,1
2,31305,30697,32262,29591,9065,-4265,-1121,-1163,-12,-21,-6,227,457,-231,1,0,19,45,120,0,53298,1
2,31305,30697,32258,29592,9057,-4262,-1120,-1151,-21,-29,0,215,449,-217,1,0,19,45,160,0,53298,1
2,31305,30696,32262,29593,9048,-4280,-1140,-1164,7,-28,21,221,451,-221,1,0,19,45,200,0,53298,1
2,31305,30696,32257,29594,9039,-4281,-1134,-1163,2,-20,12,230,452,-230,1,0,19,45,240,0,53298,1
2,31305,30696,32258,29595,9030,-4276,-1130,-1162,3,21,-5,218,454,-226,1,0,19,45,280,0,53298,1
2,31306,30696,32261,29596,9022,-4268,-1124,-1161,5,1,-1,231,455,-225,1,0,19,45,320,0,53298,1
2,31303,30695,32259,29597,9013,-4280,-1141,-1156,-2,-13,9,222,454,-232,1,0,19,45,360,0,53298,1
2,31306,30696,32260,29598,9004,-4272,-1128,-1155,1,-18,19,223,457,-229,1,0,19,45,400,0,53298,1
2,31309,30695,32259,29599,8995,-4281,-1136,-1160,-21,-15,16,226,454,-230,1,0,19,45,440,0,53298,1
2,31306,30696,32261,29600,8986,-4267,-1121,-1157,-13,-7,4,214,444,-228,1,0,19,45,480,0,53298,1
2,31307,30696,32260,29601,8977,-4270,-1134,-1141,2,-12,-7,220,454,-208,1,0,19,45,520,0,53298,1
2,31305,30697,32260,29602,8968,-4265,-1134,-1166,-8,-13,-14,225,451,-221,1,0,19,45,560,0,53298,1
2,31306,30698,32262,29603,8960,-4267,-1136,-1151,-6,-14,-12,223,447,-231,1,0,19,45,600,0,53298,1
2,31307,30697,32262,29604,8951,-4261,-1126,-1158,14,8,-15,230,454,-226,1,0,19,45,640,0,53298,1
2,31307,30696,32260,29605,8943,-4278,-1113,-1162,-42,19,-52,223,453,-223,1,0,19,45,680,0,53298,1
2,31308,30697,32260,29606,8935,-4267,-1141,-1149,-239,60,-126,226,452,-228,1,0,19,45,720,0,53298,1
2,31308,30696,32261,29607,8927,-4269,-1129,-1155,-490,60,-131,223,451,-231,1,0,19,45,760,0,53298,1
2,31309,30698,32262,29608,8918,-4285,-1128,-1164,-690,123,-202,214,450,-230,1,0,19,45,800,0,53298,1
2,31313,30699,32257,29609,8909,-4269,-1162,-1217,-486,233,-219,223,455,-221,1,0,19,45,840,0,53298,1
2,31316,30696,32260,29610,8902,-4269,-1088,-1193,-517,143,-221,225,443,-219,1,0,19,45,880,0,53298,1
2,31321,30697,32256,29611,8893,-4287,-1175,-1197,-885,-17,-287,222,456,-226,1,0,19,45,920,0,53298,1
2,31325,30697,32257,29612,8884,-4236,-1135,-1202,-830,-145,-201,226,446,-226,1,0,19,45,960,0,53298,1
1,31331,30698,32260,29613,0,-4283,-1162,-1184,-836,-334,-67,234,448,-228,1,0,19,46,0,1,53298,1
2,31332,30697,32255,29614,8533,-4257,-1124,-1197,-769,-350,65,230,456,-224,1,0,19,46,40,1,53298,1
2,31335,30693,32252,29615,8526,-4267,-1107,-1114,-749,-285,95,220,454,-230,1,0,19,46,80,1,53298,1
2,31337,30690,32251,29616,8519,-4387,-1120,-1129,-780,-222,141,229,453,-217,1,0,19,46,120,1,53298,1
2,31338,30689,32242,29617,8512,-4394,-1134,-1166,-851,-180,221,229,451,-227,1,0,19,46,160,1,53298,1
2,31349,30649,32242,29618,8506,-4414,-1053,-1239,-802,-378,381,228,456,-226,1,0,19,46,200,1,53298,1
2,31356,30639,32235,29619,8500,-4722,-984,-1370,-1076,-938,510,228,448,-224,1,0,19,46,240,1,53298,1
2,31361,30617,32211,29620,8493,-5175,-787,-1641,-618,-1665,625,219,453,-221,1,0,19,46,280,1,53298,1
2,31340,30603,32190,29621,8486,-4977,-859,-1627,434,-2037,1105,222,456,-222,1,0,19,46,320,1,53298,1
2,31310,30621,32158,29622,8479,-4433,-1334,-1021,1194,-1545,1364,217,443,-213,1,0,19,46,360,1,53298,1
2,31298,30610,32144,29623,8473,-3474,-1329,-22,2657,-1004,1265,217,447,-215,1,0,19,46,400,1,53298,1
2,31278,30596,32141,29624,8467,-3072,-1217,-154,1846,-1329,1104,223,447,-205,1,0,19,46,440,1,53298,1
