sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,28225,30563,31750,78984,27101,-4470,-322,-1077,-24,70,-27,151,533,-189,1,0,52,40,840,1,53298,1
2,28225,30561,31750,78985,27123,-4463,-339,-1100,3,57,-27,136,540,-180,1,0,52,40,880,1,53298,1
2,28234,30558,31754,78986,27145,-4453,-329,-1090,55,42,-11,143,537,-191,1,0,52,40,920,1,53298,1
2,28225,30567,31750,78987,27166,-4462,-326,-1083,41,44,-7,134,540,-174,1,0,52,40,960,1,53298,1
1,28235,30560,31748,78988,0,-4463,-340,-1092,-4,42,10,146,534,-180,1,0,52,41,0,1,53298,1
2,28251,30560,31748,78989,26232,-4456,-339,-1093,25,28,33,138,528,-182,1,0,52,41,40,1,53298,1
2,28260,30561,31748,78990,26253,-4467,-333,-1086,68,23,33,146,534,-182,1,0,52,41,80,1,53298,1
2,28257,30567,31743,78991,26274,-4469,-338,-1096,18,19,23,145,531,-177,1,0,52,41,120,1,53298,1
2,28268,30564,31750,78992,26295,-4472,-344,-1080,-12,10,23,137,525,-181,1,0,52,41,160,1,53298,1
2,28274,30558,31743,78993,26316,-4454,-334,-1073,16,-14,22,147,529,-179,1,0,52,41,200,1,53298,1
2,28268,30547,31746,78994,26337,-4471,-329,-1083,10,-2,21,142,532,-178,1,0,52,41,240,1,53298,1
2,28269,30557,31745,78995,26358,-4456,-333,-1075,-6,7,13,139,543,-175,1,0,52,41,280,1,53298,1
2,28287,30562,31748,78996,26378,-4473,-341,-1090,7,15,7,143,531,-171,1,0,52,41,320,1,53298,1
2,28282,30563,31753,78997,26399,-4451,-326,-1086,25,26,7,141,535,-191,1,0,52,41,360,1,53298,1
2,28276,30559,31750,78998,26419,-4458,-337,-1094,21,29,8,146,530,-180,1,0,52,41,400,1,53298,1
2,28289,30559,31746,78999,26439,-4455,-341,-1093,13,26,13,139,545,-177,1,0,52,41,440,1,53298,1
2,28294,30559,31743,79000,26459,-4457,-332,-1074,29,24,13,137,535,-183,1,0,52,41,480,1,53298,1
2,28289,30565,31755,79001,26479,-4448,-331,-1076,9,13,29,150,536,-188,1,0,52,41,520,1,53298,1
2,28297,30565,31747,79002,26500,-4460,-334,-1084,-4,-2,28,143,539,-179,1,0,52,41,560,1,53298,1
2,28310,30561,31755,79003,26520,-4457,-334,-1100,-1,-10,24,139,533,-179,1,0,52,41,600,1,53298,1
2,28299,30575,31751,79004,26540,-4456,-327,-1078,1,-11,25,137,535,-179,1,0,52,41,640,1,53298,1
2,28307,30555,31753,79005,26560,-4458,-337,-1094,4,-11,21,143,531,-181,1,0,52,41,680,1,53298,1
2,28305,30561,31748,79006,26579,-4454,-337,-1097,6,-4,30,147,533,-175,1,0,52,41,720,1,53298,1
2,28319,30558,31746,79007,26599,-4459,-340,-1079,15,8,25,141,535,-181,1,0,52,41,760,1,53298,1
2,28325,30562,31743,79008,26620,-4445,-318,-1092,19,18,23,147,531,-185,1,0,52,41,800,1,53298,1
2,28322,30561,31744,79009,26640,-4466,-340,-1103,9,17,16,146,538,-178,1,0,52,41,840,1,53298,1
2,28319,30564,31748,79010,26660,-4460,-349,-1093,5,8,9,144,542,-172,1,0,52,41,880,1,53298,1
2,28312,30567,31746,79011,26681,-4467,-344,-1090,13,10,21,147,533,-191,1,0,52,41,920,1,53298,1
2,28301,30567,31745,79012,26701,-4465,-334,-1089,11,11,6,143,533,-181,1,0,52,41,960,1,53298,1
1,28285,30566,31741,79013,0,-4448,-328,-1077,4,9,6,140,536,-184,1,0,52,42,0,1,53298,1
2,28282,30565,31740,79014,25778,-4459,-331,-1095,2,8,12,149,537,-179,1,0,52,42,40,1,53298,1
0,28282,30565,31740,79014,25799,-4459,-331,-1095,2,8,12,149,537,-179,1,0,52,42,40,1,53298,1
2,28269,30574,31743,79064,24872,-4459,-302,-1076,45,68,4,144,526,-182,1,0,52,44,40,0,53298,1
1,28257,30574,31747,79066,24912,-4452,-326,-1089,-1,45,-62,140,530,-186,1,0,52,44,120,0,53298,1
2,28261,30564,31741,79067,24933,-4455,-333,-1093,-6,-4,-16,149,531,-187,1,0,52,44,160,0,53298,1
2,28250,30573,31745,79068,24953,-4468,-328,-1079,-13,-69,50,141,539,-181,1,0,52,44,200,0,53298,1
2,28267,30578,31744,79069,24973,-4468,-323,-1090,-41,-108,98,138,532,-188,1,0,52,44,240,0,53298,1
2,28273,30579,31740,79070,24993,-4452,-307,-1080,-48,-107,119,135,529,-173,1,0,52,44,280,0,53298,1
2,28288,30582,31739,79071,25013,-4460,-308,-1066,-22,-60,104,137,529,-177,1,0,52,44,320,0,53298,1
2,28290,30578,31734,79072,25033,-4466,-300,-1058,6,-20,56,136,538,-176,1,0,52,44,360,0,53298,1
2,28295,30576,31740,79073,25053,-4448,-299,-1077,1,27,16,146,530,-176,1,0,52,44,400,0,53298,1
2,28281,30579,31735,79074,25073,-4455,-299,-1077,22,64,-9,138,526,-174,1,0,52,44,440,0,53298,1
2,28270,30575,31738,79075,25093,-4453,-314,-1076,54,74,-2,141,533,-189,1,0,52,44,480,0,53298,1
2,28255,30578,31734,79076,25113,-4461,-309,-1087,45,69,-1,130,534,-170,1,0,52,44,520,0,53298,1
2,28250,30581,31733,79077,25133,-4457,-320,-1083,31,53,-17,140,530,-182,1,0,52,44,560,0,53298,1
2,28248,30575,31731,79078,25153,-4462,-321,-1073,6,20,-5,133,529,-173,1,0,52,44,600,0,53298,1
2,28227,30575,31735,79079,25172,-4460,-313,-1078,-4,-7,17,143,537,-183,1,0,52,44,640,0,53298,1
2,28236,30577,31739,79080,25192,-4460,-318,-1077,-4,-33,40,143,539,-183,1,0,52,44,680,0,53298,1
