sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,29780,30750,32195,50489,9582,-4219,916,-712,-2,-15,26,55,471,-171,1,0,33,41,40,0,53298,1
2,29763,30752,32199,50490,9607,-4207,926,-701,18,-5,9,52,468,-164,1,0,33,41,80,0,53298,1
2,29776,30755,32192,50491,9631,-4213,918,-700,6,1,26,41,467,-155,1,0,33,41,120,0,53298,1
2,29772,30754,32192,50492,9656,-4205,909,-723,1,4,20,63,463,-161,1,0,33,41,160,0,53298,1
2,29756,30755,32198,50493,9682,-4222,905,-711,21,-6,15,54,464,-164,1,0,33,41,200,0,53298,1
2,29773,30752,32201,50494,9707,-4200,920,-708,12,-18,14,54,470,-166,1,0,33,41,240,0,53298,1
2,29755,30753,32193,50495,9733,-4212,918,-709,-9,-10,24,57,463,-169,1,0,33,41,280,0,53298,1
2,29762,30755,32199,50496,9758,-4217,912,-715,6,-15,29,55,465,-167,1,0,33,41,320,0,53298,1
2,29766,30753,32194,50497,9782,-4207,923,-702,12,-9,16,52,464,-170,1,0,33,41,360,0,53298,1
2,29782,30752,32201,50498,9807,-4216,904,-710,4,-5,21,58,464,-166,1,0,33,41,400,0,53298,1
2,29758,30754,32192,50499,9832,-4212,916,-713,4,-1,11,59,461,-167,1,0,33,41,440,0,53298,1
2,29768,30753,32191,50500,9857,-4215,910,-725,8,-6,15,59,471,-169,1,0,33,41,480,0,53298,1
2,29770,30752,32199,50501,9880,-4212,918,-724,12,-9,17,52,466,-160,1,0,33,41,520,0,53298,1
2,29770,30755,32200,50502,9904,-4218,931,-707,2,-4,24,55,469,-161,1,0,33,41,560,0,53298,1
2,29772,30753,32205,50503,9928,-4213,914,-726,8,-9,22,48,472,-168,1,0,33,41,600,0,53298,1
2,29765,30753,32196,50504,9952,-4221,916,-704,7,-14,26,57,475,-175,1,0,33,41,640,0,53298,1
2,29755,30754,32205,50505,9976,-4218,918,-716,4,-18,15,55,467,-161,1,0,33,41,680,0,53298,1
2,29770,30755,32201,50506,10000,-4214,911,-713,12,-4,23,61,471,-155,1,0,33,41,720,0,53298,1
2,29779,30753,32190,50507,10024,-4205,920,-704,12,3,19,62,460,-166,1,0,33,41,760,0,53298,1
2,29776,30754,32195,50508,10047,-4200,923,-712,18,-1,14,54,468,-168,1,0,33,41,800,0,53298,1
2,29770,30751,32190,50509,10072,-4219,928,-699,12,3,23,64,468,-170,1,0,33,41,840,0,53298,1
2,29779,30752,32195,50510,10096,-4212,911,-708,12,-2,13,57,465,-159,1,0,33,41,880,0,53298,1
2,29750,30753,32192,50511,10120,-4213,911,-709,25,-1,19,57,467,-173,1,0,33,41,920,0,53298,1
2,29748,30750,32188,50512,10145,-4207,922,-711,15,-4,18,55,465,-161,1,0,33,41,960,0,53298,1
1,29756,30751,32190,50513,0,-4228,904,-713,-8,-12,30,64,470,-166,1,0,33,42,0,1,53298,1
2,29750,30753,32190,50514,9140,-4227,903,-716,11,-10,23,62,466,-164,1,0,33,42,40,1,53298,1
2,29744,30749,32191,50515,9165,-4220,921,-718,26,-3,33,57,465,-179,1,0,33,42,80,1,53298,1
2,29748,30748,32200,50516,9190,-4219,911,-718,6,5,20,58,468,-158,1,0,33,42,120,1,53298,1
2,29744,30748,32190,50517,9214,-4219,906,-707,-9,-13,1,54,458,-162,1,0,33,42,160,1,53298,1
2,29744,30744,32186,50518,9239,-4220,898,-712,3,-23,11,57,463,-165,1,0,33,42,200,1,53298,1
2,29720,30741,32195,50519,9263,-4218,915,-708,3,-13,21,61,469,-171,1,0,33,42,240,1,53298,1
2,29745,30742,32190,50520,9289,-4202,920,-713,17,7,36,60,468,-162,1,0,33,42,280,1,53298,1
2,29752,30740,32186,50521,9314,-4211,928,-700,115,57,49,48,460,-162,1,0,33,42,320,1,53298,1
2,29737,30742,32195,50522,9338,-4212,927,-687,209,144,44,57,465,-179,1,0,33,42,360,1,53298,1
2,29750,30744,32190,50523,9362,-4200,946,-726,208,206,2,60,466,-168,1,0,33,42,400,1,53298,1
2,29739,30742,32186,50524,9386,-4218,917,-764,138,169,-38,56,462,-170,1,0,33,42,440,1,53298,1
2,29751,30740,32189,50525,9409,-4212,895,-739,57,72,-33,54,466,-156,1,0,33,42,480,1,53298,1
2,29746,30741,32190,50526,9433,-4218,913,-723,92,-26,16,52,468,-164,1,0,33,42,520,1,53298,1
2,29748,30742,32188,50527,9457,-4209,927,-726,-7,-47,44,52,466,-168,1,0,33,42,560,1,53298,1
2,29758,30744,32197,50528,9481,-4213,906,-732,-162,-79,42,51,465,-169,1,0,33,42,600,1,53298,1
2,29736,30744,32194,50529,9504,-4215,894,-736,-193,-161,78,56,468,-170,1,0,33,42,640,1,53298,1
2,29758,30745,32205,50530,9528,-4209,913,-721,-168,-264,116,56,474,-166,1,0,33,42,680,1,53298,1
2,29771,30747,32208,50531,9552,-4207,914,-702,-275,-309,162,58,466,-156,1,0,33,42,720,1,53298,1
2,29778,30749,32210,50532,9576,-4210,924,-672,-293,-258,192,51,465,-153,1,0,33,42,760,1,53298,1
2,29771,30750,32207,50533,9600,-4209,933,-680,-169,-82,137,51,463,-155,1,0,33,42,800,1,53298,1
2,29780,30748,32216,50534,9624,-4205,952,-635,146,75,37,53,469,-161,1,0,33,42,840,1,53298,1
2,29756,30747,32207,50535,9648,-4213,924,-711,204,278,-73,55,465,-169,1,0,33,42,880,1,53298,1
2,29759,30745,32198,50536,9671,-4217,905,-740,214,300,-145,53,459,-167,1,0,33,42,920,1,53298,1
2,29780,30746,32219,50537,9695,-4207,912,-759,212,175,-113,52,468,-166,1,0,33,42,960,1,53298,1
1,29782,30746,32209,50538,0,-4226,887,-762,91,32,-17,53,471,-171,1,0,33,43,0,1,53298,1
2,29771,30746,32205,50539,8698,-4220,925,-708,22,-100,69,53,461,-163,1,0,33,43,40,1,53298,1
2,29770,30745,32200,50540,8721,-4224,922,-700,-51,-113,100,63,459,-169,1,0,33,43,80,1,53298,1
2,29773,30747,32208,50541,8744,-4214,931,-708,-86,-75,74,56,468,-166,1,0,33,43,120,1,53298,1
2,29762,30747,32200,50542,8768,-4210,919,-705,-37,-39,46,53,471,-157,1,0,33,43,160,1,53298,1
2,29751,30747,32207,50543,8792,-4215,921,-702,30,0,31,51,461,-163,1,0,33,43,200,1,53298,1
2,29778,30749,32207,50544,8816,-4205,927,-711,56,35,19,50,474,-160,1,0,33,43,240,1,53298,1
2,29768,30749,32205,50545,8840,-4217,921,-718,31,57,11,55,459,-163,1,0,33,43,280,1,53298,1
2,29783,30749,32207,50546,8865,-4219,911,-719,62,46,-7,50,466,-172,1,0,33,43,320,1,53298,1
2,29779,30749,32208,50547,8889,-4219,913,-730,45,24,-18,57,469,-163,1,0,33,43,360,1,53298,1
2,29782,30749,32213,50548,8913,-4219,920,-738,19,-1,-8,51,471,-169,1,0,33,43,400,1,53298,1
2,29774,30747,32206,50549,8937,-4201,916,-725,-8,-20,11,56,468,-166,1,0,33,43,440,1,53298,1
2,29763,30748,32217,50550,8961,-4207,933,-718,-18,-25,34,52,462,-172,1,0,33,43,480,1,53298,1
2,29777,30750,32216,50551,8984,-4207,932,-716,4,-18,35,58,472,-166,1,0,33,43,520,1,53298,1
2,29790,30747,32210,50552,9007,-4207,927,-721,8,-5,31,54,464,-162,1,0,33,43,560,1,53298,1
2,29770,30749,32208,50553,9031,-4207,930,-736,-24,-7,19,51,465,-167,1,0,33,43,600,1,53298,1
2,29763,30749,32210,50554,9055,-4205,922,-731,-26,-37,6,61,465,-163,1,0,33,43,640,1,53298,1
2,29769,30750,32208,50555,9079,-4222,926,-728,-28,-64,3,64,466,-168,1,0,33,43,680,1,53298,1
2,29758,30749,32218,50556,9102,-4211,923,-705,-24,-57,9,54,462,-172,1,0,33,43,720,1,53298,1
2,29783,30751,32206,50557,9127,-4202,924,-703,-22,-26,13,54,478,-166,1,0,33,43,760,1,53298,1
