cap1_mean,cap1_var,cap1_length,cap1_skew,cap1_energy,cap2_mean,cap2_var,cap2_length,cap2_skew,cap2_energy,cap3_mean,cap3_var,cap3_length,cap3_skew,cap3_energy,accX_mean,accX_var,accX_length,accX_skew,accX_energy,accY_mean,accY_var,accY_length,accY_skew,accY_energy,accZ_mean,accZ_var,accZ_length,accZ_skew,accZ_energy,gyroX_mean,gyroX_var,gyroX_length,gyroX_skew,gyroX_energy,gyroY_mean,gyroY_var,gyroY_length,gyroY_skew,gyroY_energy,gyroZ_mean,gyroZ_var,gyroZ_length,gyroZ_skew,gyroZ_energy,label
0.52734231273,0.0897799417709,-0.390804597701,-0.000934080702337,27.5004593007,0.47710920972,0.231307635511,1.0,0.0846180591076,34.1892548778,0.498608986711,0.232986923703,-0.957573454133,0.00691215185607,35.8868514762,180.535895493,141531.169542,414.781828101,1.36429396864,10473306.5491,49.9130411421,10113.4301392,94.7565254262,1.34543270154,748397.250432,50.5903965338,10509.3446105,100.511586045,1.39819847612,777693.102533,20.7334422496,1892.47012042,-9.31354350558,-1.77882296147,140200.499951,17.4466640387,579.295814768,80.9881131274,0.396038297765,42877.0163864,20.3022043398,723.5059365,-3.86439340007,0.0743503283702,53541.417965,2
0.545807197721,0.106343557409,-0.393224078632,-0.145813151185,30.2123355296,0.486007154049,0.22583519401,1.0,0.0564910454536,34.4270258907,0.47793319958,0.224762369301,-0.765062166019,0.0940637290286,33.7639260729,100.633836802,45713.5923787,976.175902117,-0.730182917327,3383398.53056,29.6306309361,3351.1445136,312.64687421,-0.756642830703,248172.84776,29.3502020051,3428.4390709,312.867287578,-0.506430881484,253726.67603,25.0170148727,2284.61935009,82.319678813,-1.20056604932,169115.438474,29.0495392725,2411.49156384,-161.49357901,-1.81515521942,181103.146652,23.1408074933,1007.71329077,-2.44972371232,0.153068823296,74682.5226585,2
0.54772230864,0.128680479332,0.341760061412,-0.158491224547,32.0223350242,0.457711551786,0.217107994702,-0.523466774272,0.179896332929,31.7784814559,0.497212458592,0.217674941887,0.0,0.00176558152285,34.6494628731,77.0090629999,19474.1675464,-255.090552418,-1.39210087091,1483469.75738,29.3263842897,3344.76382413,-155.515392566,2.0985409113,247737.067359,37.9752096715,9306.98801555,27.8277339222,-3.81019868616,698548.699059,64.9928594752,24824.701426,662.502443418,-0.915053722993,1842237.44108,66.8594057768,24140.8004241,255.427605078,-1.32406949139,1788181.73043,34.5871263031,3757.75489997,327.350188236,0.228305272381,278582.021496,2
0.547662386039,0.140240772771,0.38157257353,-0.195521621378,32.8728738662,0.497711551786,0.218915166179,-1.0,0.0173646077568,34.7784814559,0.461807769797,0.209217895152,0.195212997903,0.149824321873,31.4771054596,376.583531936,1737260.69295,935.757173223,-0.681249386679,128591349.15,39.0755539432,6582.17697654,-166.696304025,1.19108637269,488219.314064,185.529479904,572471.577843,-147.289300801,-0.385086530627,42377563.2736,211.847129367,362157.255384,-382.702186976,-2.04185510783,26848447.9413,196.954630605,267004.357983,1846.14942248,-0.621416111818,19771580.2332,72.8206272719,48088.8057223,-1629.40003257,-5.5061434135,3568245.03993,2
0.517807050651,0.149601755163,-0.308579152732,-0.0265644835229,31.1798405098,0.484378218453,0.218673136047,0.0,0.0713543407011,33.7784814559,0.475708011897,0.209548037968,0.0,0.0962525980194,32.4789132533,468.444275932,1889102.78533,17.0852206646,-0.609776178644,139811626.573,45.21919502,8476.2149766,53.9139750376,0.506870873594,627241.009115,269.537049721,693775.668347,209.694478293,-0.209669342293,51350764.3839,289.093379123,453912.767202,594.84636542,-1.33253850653,33613430.3595,295.534351101,416873.955294,-742.196626553,-0.710949949496,30875823.3005,134.661388143,101761.58874,404.940842564,-1.88164217027,7571147.69972,2
0.531399389881,0.156202540335,-0.46660918586,-0.120543827372,32.7378863523,0.488294058042,0.221584773474,-1.11022302463e-16,0.061104121471,34.279604771,0.474369454462,0.208259860859,0.0,0.096261668555,32.2882081531,504.634312411,1921244.55069,94.1383419746,-0.558260847951,142175000.985,49.1470327892,8898.09762353,-6.56992446676,0.456999717027,658468.572449,296.621538787,709464.667441,44.3311221673,-0.156967824305,52502289.7057,332.77936087,498941.750453,375.456271927,-1.24817562586,36921755.834,328.370805543,439135.584701,-262.827586409,-0.726988763952,32502398.5732,179.046892333,132037.847612,442.225041194,-1.46271411238,9773024.07607,2
0.526457146209,0.167582348461,0.597101686682,-0.0808734431734,33.1878782957,0.474960724709,0.221088216484,0.0,0.115291165478,33.279604771,0.487235793863,0.208282829827,2.22044604925e-16,0.0421618153347,33.2178333188,525.497921483,1931879.07911,-235.567829602,-0.565362395414,142959053.138,50.2302079092,8949.2721054,-17.2462735651,0.433238772422,662254.097304,311.772328997,714342.047634,-232.943577895,-0.172268840833,52861316.6754,370.751715612,521559.100252,-669.702660434,-1.15926222061,38603244.2368,350.04517638,447361.319694,197.225861173,-0.662824362574,33105348.4819,194.059551751,136471.722422,-168.730398653,-1.41784308218,10098993.1579,2
0.525715066584,0.177530572536,1.0,-0.0983780711418,33.8654872102,0.461627391375,0.220231299133,-1.0,0.169722969042,32.279604771,0.504919919047,0.208394647491,0.610020217915,-0.039104457804,34.5420132632,555.46836066,1946870.80341,-522.815440544,-0.532005229362,144081867.354,60.3736900554,10576.1157218,159.705152584,0.263591786665,782689.014875,326.910103397,719234.555544,-442.795070743,-0.139614206924,53229579.6844,480.724123843,736634.40234,2712.04605896,-0.544641289195,54513462.789,375.640798747,459140.054147,680.690968291,-0.653612153125,33977356.4445,204.645890817,138735.97581,-247.859421386,-1.34964656294,10267647.4204,2
0.528223798086,0.177791083905,0.676451533585,-0.116224943891,34.0830687738,0.462226886204,0.226634644855,-1.11022302463e-16,0.160577842704,32.794990794,0.507784611431,0.197335928123,-0.242433120209,-0.048326195366,33.9412495516,791.637501958,2917472.57486,759.601318797,-0.367263704759,215919875.366,77.3070404703,14829.4601173,154.270065092,0.22088805921,1097557.81922,464.061266874,1173546.61155,110.087549227,-0.27315837295,86847916.6362,621.923086729,1170986.33251,175.956138193,-0.503037739931,86720405.2204,542.473551708,828337.358799,1856.49756304,-0.699416081268,61314056.2531,254.411689694,185320.822991,-1497.05931154,-1.40024352091,13714190.5902,2
0.508398031926,0.184080328156,-2.22044604925e-16,-0.0456243665793,33.0070861986,0.491171404648,0.229915965957,-3.33066907388e-16,0.0482794094177,35.1074826366,0.479042818798,0.199195785204,-0.00136125463252,0.0866853879212,31.9516397732,868.230055538,2995207.3374,194.134052884,-0.401470588717,221660392.882,99.2644555785,21944.2841653,-39.1873286801,-0.0499427401059,1623878.75605,547.906212247,1295679.79753,235.529949277,-0.259764632351,95888960.4767,693.182067916,1255470.10789,324.251167515,-0.501155592049,92931222.1881,636.810347197,993073.477241,-361.683937528,-0.693801564719,73504443.7316,303.836665821,226795.535447,389.879230189,-1.27368471245,16798848.4506,2
