cap1_mean,cap1_var,cap1_length,cap1_skew,cap1_energy,cap2_mean,cap2_var,cap2_length,cap2_skew,cap2_energy,cap3_mean,cap3_var,cap3_length,cap3_skew,cap3_energy,accX_mean,accX_var,accX_length,accX_skew,accX_energy,accY_mean,accY_var,accY_length,accY_skew,accY_energy,accZ_mean,accZ_var,accZ_length,accZ_skew,accZ_energy,gyroX_mean,gyroX_var,gyroX_length,gyroX_skew,gyroX_energy,gyroY_mean,gyroY_var,gyroY_length,gyroY_skew,gyroY_energy,gyroZ_mean,gyroZ_var,gyroZ_length,gyroZ_skew,gyroZ_energy,label
0.452465675865,0.0940238893817,-0.593927893738,0.233220253294,22.312156902,0.507989090645,0.252106328555,1.0,-0.0286883650864,38.0098370291,0.476138101498,0.228187528819,-0.925097862757,0.101696145929,33.88893901,317.249939766,255434.656941,501.778860339,0.832884125278,18903559.8746,257.210959025,313477.051224,-238.969229096,2.37291994848,23206118.3937,221.862289193,161008.262875,46.4246077944,-1.54717818625,11917105.3784,644.868845222,2387609.45222,-143.625098263,-0.815609900571,176685969.337,757.626771123,3239349.14018,-550.915554183,1.00759965953,239839610.244,558.117746165,1778565.21581,983.758928283,-0.244789188656,131658193.36,4
0.46052134614,0.111193970538,0.203722110835,0.207764570185,24.1343470886,0.507989090645,0.252106328555,-2.22044604925e-16,-0.0286883650864,38.0098370291,0.474083027247,0.221980077049,-8.881784197e-16,0.106739064457,33.2831294559,241.37088351,156374.283971,993.281015977,0.411100221232,11571727.2242,265.102094414,318954.67287,408.874131414,2.34019712394,23602950.5004,222.759611587,163612.656702,584.310639143,-1.51911681201,12107351.26,715.63933086,2471798.94565,-1005.31434252,-0.753436457202,182917921.405,813.521880934,3293769.8285,-81.0676232928,0.900986724568,243752129.027,593.229634428,1798504.81552,96.6414352283,-0.315680249504,133098010.267,4
0.465018984889,0.119042275133,0.509185513946,0.175619679549,25.0273275829,0.502584189202,0.248906887403,-1.0,-0.00909432051934,37.3634247105,0.486908541822,0.221992062285,0.96191359309,0.052362585027,34.2084072165,198.461737524,119889.292928,-134.646425103,0.831279891979,8881830.88423,263.082767647,318428.629548,-7.34880774716,2.37940459089,23564990.738,220.609188545,162737.084201,-137.683006838,-1.51076924954,12043148.3774,732.178851258,2476055.69842,135.563099455,-0.771358760922,183228495.888,832.966952584,3299984.24905,113.898109871,0.929008390751,244200704.851,612.659796911,1805416.44425,55.1406064731,-0.277313629859,133603242.44,4
0.447393843119,0.13461305767,0.504417191682,0.277048911696,24.9734600822,0.542584189202,0.247075736927,-1.0,-0.172975926898,40.3634247105,0.461626305507,0.212814782074,1.0,0.154882288605,31.7307073187,179.526285257,112362.949758,-284.964663506,0.820871107738,8318292.38284,267.019713411,319373.532294,-254.640040221,2.33673544437,23633863.0672,224.619095554,163955.199479,197.344654911,-1.55907115476,12135755.9089,746.436924998,2479629.52133,309.956560205,-0.782014238928,183498182.38,852.986949508,3307039.6264,-582.460711552,0.917212510461,244720932.398,631.879422287,1811113.20766,368.463177166,-0.320583938499,134037462.868,4
0.467403247181,0.154606522388,0.383312415818,0.172459825592,27.8258173173,0.502584189202,0.248906887403,-4.4408920985e-16,-0.00909432051934,37.3634247105,0.499939562883,0.210690985005,-0.0856284972284,-0.00603361860271,34.3366003805,177.305117732,111615.562785,-110.117961811,0.910407029675,8260352.65137,276.84934217,322381.304468,71.712844271,2.30708038804,23856313.1246,231.253649734,165864.023407,66.2046018549,-1.49475022819,12273948.9673,816.430266381,2546976.93082,1028.77107785,-0.753567294373,188492126.466,888.895758704,3330831.4973,-185.048435028,0.909282062164,246481767.836,706.954781383,1886597.51277,688.730170363,-0.306996197286,139620652.394,4
0.466369481389,0.17002250537,-0.37543436763,0.198171681888,28.8942023853,0.529250855868,0.248046480779,-4.4408920985e-16,-0.118134280718,39.3634247105,0.471836783605,0.209051108857,2.22044604925e-16,0.108220615067,32.1670283326,179.449601339,112208.519078,33.3948912069,0.858881755829,8303570.99852,288.24204673,324915.94682,53.3470233111,2.28298063665,24043785.6461,247.816384179,169889.775211,278.252111477,-1.46740961216,12573677.2738,899.319004048,2652881.95937,-392.109371377,-0.709508685771,196327950.185,921.997934364,3353887.90887,-293.79707518,0.865311681256,248219673.693,739.945666201,1908849.91317,119.093222706,-0.258642072518,141261402.182,4
0.47170479854,0.182673760372,-0.0852572879483,0.134591055736,30.20576454,0.502584189202,0.248906887403,-4.4408920985e-16,-0.00909432051934,37.3634247105,0.495222936324,0.212148107052,0.318268792521,0.00966844595931,34.0923916715,186.283025208,114158.277911,-299.144868078,0.834685737001,8447741.53878,319.768553346,338227.616687,510.406092177,2.15453211443,25028846.5961,277.582238732,185029.719935,-235.093202227,-1.28983332142,13701670.7166,1051.73351098,3199317.75497,5332.44264765,-0.236093774666,236766034.813,995.650942601,3428643.10047,1049.07934835,0.905689780685,253768299.805,821.251078296,2027068.44318,-1949.22477089,-0.254346541635,150066324.929,4
0.443369813202,0.186231921948,-0.145425411279,0.280220559566,28.5244215686,0.542584189202,0.247075736927,0.0,-0.172975926898,40.3634247105,0.470342148321,0.20476494416,-2.22044604925e-16,0.104427391011,31.7442361045,226.815375835,142561.149833,375.103177561,0.642673957792,10553011.0205,380.52919468,428999.357066,1026.35517111,1.49544288497,31780759.7926,333.334714989,269630.441008,-669.074864089,-0.695694815369,19969320.9921,1168.08109252,3466348.18776,148.381225314,-0.170072042339,256541328.799,1050.62737184,3506175.34175,2524.61222375,0.798413488177,259527421.996,919.019641911,2194862.91986,1185.44912007,-0.265992928225,162433569.583,4
0.461864738273,0.18535831307,0.0471098276768,0.196253086076,29.7154429016,0.515917522535,0.248656864271,-1.0,-0.0635463881849,38.3634247105,0.498031385777,0.206748184325,0.802357800193,-0.00950235296835,33.9020102314,245.238033084,156682.280652,87.431908671,0.725272136304,11597853.3487,400.16425188,443308.625892,265.223107952,1.51577591271,32812561.3786,336.383807996,272366.429172,-184.682516427,-0.779324597604,20164612.4883,1174.15338858,3506735.02699,-3090.32458376,-0.185276863268,259500622.651,1086.09279974,3633756.21241,-862.807739787,0.837868550589,269207678.417,937.086822075,2211404.24926,-1072.72326966,-0.291508055252,163644197.714,4
0.485374801695,0.1890543036,8.881784197e-16,0.0884554070665,31.6591708255,0.515917522535,0.248656864271,0.0,-0.0635463881849,38.3634247105,0.496869812488,0.203680803453,0.231763140898,-0.00925608888368,33.5883502476,208.28050233,115076.013287,-595.959390626,1.58696220802,8532764.02155,338.940914808,266980.147639,-1724.54435597,0.208034536124,19775432.8281,284.801335334,212798.111779,1970.24697382,-0.803782333262,15756690.3834,1031.36538193,2997531.78483,-271.374938734,-0.429438029934,221992636.628,995.275110604,3270009.79722,6894.96354927,0.955800551191,242438328.618,796.227147976,1592965.52379,1191.02194824,0.610053821891,118665973.58,4
