cap1_mean,cap1_var,cap1_length,cap1_skew,cap1_energy,cap2_mean,cap2_var,cap2_length,cap2_skew,cap2_energy,cap3_mean,cap3_var,cap3_length,cap3_skew,cap3_energy,accX_mean,accX_var,accX_length,accX_skew,accX_energy,accY_mean,accY_var,accY_length,accY_skew,accY_energy,accZ_mean,accZ_var,accZ_length,accZ_skew,accZ_energy,gyroX_mean,gyroX_var,gyroX_length,gyroX_skew,gyroX_energy,gyroY_mean,gyroY_var,gyroY_length,gyroY_skew,gyroY_energy,gyroZ_mean,gyroZ_var,gyroZ_length,gyroZ_skew,gyroZ_energy,label
0.504960023107,0.0910960170886,0.459493670886,0.0546060255983,25.8649521347,0.471911028943,0.232737253602,0.178852944947,0.119116812438,33.9250582094,0.505995942645,0.226981761429,-1.0,-0.0238961076962,35.9990423937,289.019729527,182502.3221,668.147564356,0.789505837828,13507365.9171,127.233734275,44091.0878524,165.599157147,0.380580396092,3262870.8193,276.316174359,163852.644384,195.390685479,-0.300558670415,12125146.101,487.582435825,708141.945882,-779.576050925,-0.701754124735,52407820.3592,662.276440367,1392313.46159,-92.8128007569,-0.325629559992,103031722.439,352.930272876,416315.778523,102.000974968,-0.566714400786,30848724.2842,3
0.494753491807,0.107917251347,-0.538133470566,0.0920265898988,26.3444529238,0.494428501857,0.229965185539,1.0,0.015826695919,35.3518894885,0.500607300398,0.22376360281,-0.404148168565,-0.00501866945712,35.3540817988,223.68974236,100305.763594,846.470520067,-0.0183350825208,7422684.78548,140.960917502,49691.4376524,-245.4020566,0.296123199326,3681364.56568,245.072162348,143990.59351,466.239814584,-0.526545350323,10655368.9576,535.312751589,749693.047996,1391.53005186,-0.595399202828,55480431.4954,687.397845572,1401765.16392,340.593182881,-0.303196919381,103732864.602,409.70556036,464024.308195,-1096.5103069,-0.565732451369,34339467.1141,3
0.503343886506,0.119561749924,0.200396769767,0.048135968387,27.8491996006,0.488090443465,0.225622528853,-1.0,0.0464197332079,34.5634882103,0.489862368935,0.221545713145,1.0,0.0448643463938,34.3917683101,185.034908311,70126.7513718,-182.232086679,0.301487803387,5201168.24707,158.390478284,56448.3179948,-233.781653358,0.316471245605,4177214.87037,234.640344986,138560.179724,154.431390207,-0.518957818055,10253632.6031,634.486520621,891438.803636,901.728632592,-0.438421060881,66005041.8016,715.754044485,1411940.42231,-241.050786133,-0.356536504593,104506019.268,514.827768151,600269.719308,582.264726957,-0.482697283707,44554277.2696,3
0.496582171502,0.131059435654,0.00301952388387,0.0853218720802,28.1929372174,0.528090443465,0.224966546951,-1.0,-0.116181309413,37.5634882103,0.448697558106,0.216068738045,1.0,0.210438390489,31.0887990141,176.775305849,67224.7395996,-329.850863031,0.203365267187,4975136.96911,180.443023614,64605.042167,17.0185300961,0.15364768951,4781799.45195,245.699387202,143146.069522,180.343760744,-0.534366711081,10593143.8086,693.074032701,972040.725344,-634.001270846,-0.32976616259,71935625.8485,798.716332295,1509207.81852,363.630298978,-0.308183204277,111691393.432,631.298127042,787950.302061,673.348972456,-0.581872636083,58308480.1648,3
0.506657629484,0.144728001555,0.216898706241,0.0170086004129,29.9625186286,0.488090443465,0.225622528853,1.0,0.0464197332079,34.5634882103,0.490245598728,0.214300127833,-1.0,0.0414049730764,33.8837654901,185.857999384,73411.3882133,737.554044193,0.349878698068,5433831.05529,191.438267452,68059.2984877,-456.698936469,0.173442612306,5039025.40607,264.18126017,156265.338713,-789.34821688,-0.51627433546,11566174.8265,765.922701112,1057463.65406,-1144.61455288,-0.327325030207,78256930.9054,833.545485892,1529433.97546,202.093152485,-0.255111972432,113186462.427,654.972531736,800243.358231,-773.240749668,-0.573545260676,59218069.343,3
0.494234439786,0.156804844478,-0.346784754108,0.0578048172486,29.9236346016,0.528090443465,0.224966546951,8.881784197e-16,-0.116181309413,37.5634882103,0.46391596253,0.198804797798,0.509680210751,0.15311217396,30.8529065588,214.549130222,91122.0244264,469.908213503,0.0701665200179,6743045.25681,229.357946622,93261.3734383,-948.020226242,0.0324564894458,6906748.52412,309.388442872,183923.665832,-741.768274115,-0.475766053407,13611673.0291,894.906258389,1362822.66586,-140.347211989,-0.540042697093,100965277.298,915.955246789,1642777.5213,172.466599666,-0.19998089616,121586004.342,737.145397569,911280.554305,-1124.58415981,-0.454818736728,67435575.545,3
0.513671729974,0.163207154221,-0.579469072538,-0.038303464716,31.8667278755,0.52786480791,0.224507099627,1.0,-0.109941293231,37.5116195296,0.453944397289,0.196821583757,-1.0,0.189099134166,30.0197108853,199.346770411,72091.1572866,-41.6350843237,-0.631186979293,5345251.92409,238.265405159,98848.5781319,352.628380425,0.0380671461542,7314804.38534,323.170047772,190223.088127,-139.021153165,-0.446957456487,14077261.0891,1039.6110471,1752538.56126,290.459184141,-0.355471185956,129763418.198,880.046901262,1451860.98316,-1794.68503559,0.0727419773864,107559071.997,757.376045359,934549.276147,-297.168976742,-0.425309777438,69163571.3168,3
0.496836241659,0.165054782397,0.627164058632,0.0460154889113,30.7275227243,0.52786480791,0.224507099627,-0.85679656678,-0.109941293231,37.5116195296,0.475625500253,0.192490094512,8.881784197e-16,0.0889020665007,31.2107382307,192.952685398,63927.2141721,-364.898231247,-0.512355226947,4732946.96623,247.743234276,107899.253582,988.557749552,0.0788908410126,7988598.57411,318.330399255,181467.204047,-1181.65220392,-0.558050251535,13433977.7715,982.747998925,1592490.70527,-105.297827871,-0.216698118636,117846972.598,843.715970032,1321293.59778,948.520792253,0.0764631629947,97998336.8225,738.733036111,909285.108089,-549.081795528,-0.464250751502,67299457.0103,3
0.480249115583,0.162074121464,0.397761266481,0.136259570016,29.2914259647,0.520526048723,0.22677617134,-1.0,-0.083352329681,37.1024892341,0.472410442808,0.189845062277,0.704661057031,0.0930900833691,30.7864065941,185.199582151,60920.6968558,295.27000634,-0.49164540656,4511587.7138,263.24626158,118414.71669,167.654473487,-0.302972252407,8762762.00315,277.127368025,126905.675499,-412.885525507,0.0799351754049,9443770.96355,1085.46087391,2021594.01735,-1358.59562014,0.161419972068,149619863.262,691.608494447,784178.986953,-2924.50849893,0.439465190773,58041446.1986,706.698987317,816733.762625,-571.021140283,-0.501919829859,60439424.8854,3
0.477025292291,0.157888382774,-0.187141754417,0.170220879676,28.7502250367,0.528500929398,0.223131616432,1.0,-0.118804506564,37.4602320441,0.474190519012,0.195258766003,-1.0,0.0741791532668,31.3133973083,191.919476583,64177.8246464,-0.125261894502,-0.423165441191,4749240.01838,251.441278566,110024.042638,-82.2938740048,-0.132645176609,8149460.42814,248.37021558,103352.98467,360.326111544,-0.136399595552,7650994.58167,1067.3044211,2003093.04952,67.7747359947,0.0730493776848,148277852.394,610.056990278,598656.820874,1138.87174489,0.20383213476,44348212.4487,702.710730119,801280.693691,-1601.73127045,-0.578775838865,59296357.4321,3
0.495608671775,0.167608019333,0.827143882059,0.0736899756089,30.825090096,0.506100465038,0.226344908456,2.22044604925e-16,-0.0272167200031,35.9598492791,0.49953676832,0.187343155548,-0.37185925781,-0.0398599383754,32.5786672283,176.263063458,53209.6250504,86.31578387,-0.155174041542,3942806.24648,271.291498797,122849.485598,-163.082934643,-0.126291274645,9092174.1058,261.256265105,111992.868776,-623.576489905,-0.266676266246,8301968.88946,1140.41708817,2284960.69943,3578.47477654,-0.115263329993,169130890.928,614.796375579,605412.542681,696.472922638,0.038183043382,44814992.0374,740.512837747,861894.537223,382.270708733,-0.390496851909,63811279.8635,3
0.464882056839,0.164433020416,-0.147985001907,0.172493253144,28.3766930186,0.532053867923,0.235271294681,1.0,-0.134350060362,38.6411746843,0.488347351403,0.182575182159,-1.0,0.0256606506443,31.3967986515,167.052675557,49994.1125895,69.2616980481,-0.0982535295291,3700017.14542,280.751510756,129747.701041,150.255895613,-0.150542121564,9618460.70725,265.494167525,115071.458161,60.9028909178,-0.351078127328,8515802.83828,1226.02210454,2625658.13024,1127.05234837,0.00699648175532,194301654.871,665.109230455,656440.714986,-516.235224196,0.0372543473314,48590770.3998,696.406629975,808429.798824,-1602.48297456,-0.454356069956,59824049.3331,3
0.520703042696,0.171206669752,0.464992805773,-0.0458281487001,33.0041679621,0.508186795097,0.238486353381,-1.0,-0.0310567507579,37.0170265535,0.464288589214,0.175005921708,0.950832257037,0.110070047103,29.117730262,166.404373513,50188.904269,-71.1933263777,-0.136881318715,3713985.10673,273.487350697,126177.477109,-471.636993328,-0.288958415672,9338657.6473,278.313785976,119008.414397,260.453918568,-0.355907770426,8808367.12403,1224.88302525,2608334.51855,327.269358717,0.0469235762806,193193413.518,687.420856631,678563.53925,-425.724798613,-0.0520854946882,50236235.4912,653.946052339,734902.030956,-197.129846823,-0.506951893437,54492197.4779,3
0.495556522858,0.17898965579,-0.431356334076,0.0570445625859,31.6634545794,0.511224351422,0.240139893254,0.0,-0.053662116504,37.3716274124,0.484869079478,0.165989766734,-4.4408920985e-16,0.0251452598995,29.9155945558,172.820431972,51747.2225867,-194.990681337,-0.091161010949,3830499.11201,269.031846383,123158.317393,-116.562321163,-0.311917543156,9118911.29757,280.145827585,119921.612581,206.435992986,-0.242636481384,8884370.58674,1208.92942988,2586594.63597,1853.60481765,-0.040230387674,191408620.898,702.099960402,699481.349022,1494.84909991,0.016406508147,51779008.3826,556.316259251,560899.109444,2138.25661681,-0.370643857924,41508665.1923,3
0.482211336789,0.186999959518,-0.975206402429,0.104109039326,31.2775800039,0.511224351422,0.240139893254,1.0,-0.053662116504,37.3716274124,0.488715248344,0.167089607227,-0.931426962323,0.0217491831264,30.2778254821,163.974462199,48383.5389394,-251.384467398,-0.0888173156827,3580553.6783,266.443745156,122190.142197,-275.589748774,-0.242635789834,9042392.76772,274.429985569,117863.988205,40.9289039337,-0.353129690283,8723972.47057,1179.50964893,2533690.21527,-766.340347932,-0.057766285763,187510279.334,680.997607473,665217.847844,-560.905480059,0.00475557831863,49237207.0797,503.260277976,474621.635515,-405.275894564,-0.277472933456,35122164.7161,3
0.480060550142,0.192790464728,0.832664832303,0.109266108062,31.550854275,0.497891018089,0.240263073924,-1.0,0.000723800257961,36.3716274124,0.505965494438,0.168354991442,0.918295294126,-0.0467324999857,31.6583504839,149.562447474,36745.4298426,499.406112386,0.0639413711707,2719435.40111,269.474941076,120208.677621,97.5842549375,-0.351767452707,8897544.4707,261.135508544,105778.149901,-526.815521709,-0.249485594147,7829898.60664,1146.51834283,2483955.08166,-2220.7686708,-0.0246136671479,183816575.398,677.158440311,642804.928518,2089.64820796,-0.0683190661705,47597301.8028,511.829036874,465635.726272,-2038.3974064,-0.184593329019,34526538.8362,3
0.481922398047,0.190400903479,-5.55111512313e-16,0.114637358231,31.5083566879,0.511224351422,0.240139893254,2.22044604925e-16,-0.053662116504,37.3716274124,0.46359665993,0.173957187431,-0.384189845337,0.127611870105,28.9919716023,125.499229963,25883.6910615,-6.99760518304,0.0107719606796,1916721.66844,253.518080394,105744.798015,-587.960183862,-0.221229262363,7826313.7438,237.014968708,89892.6394798,-845.531536362,-0.127610092682,6652290.07142,1013.52462565,2039679.26293,678.200334723,0.0845438064836,151132378.532,643.423639238,574358.232009,57.8421277425,-0.0238183535842,42598794.2198,459.242864402,384091.096788,344.992940292,-0.332534310465,28438262.789,3
0.492269392253,0.184351193025,0.0816646898965,0.0576739275605,31.8166748751,0.452997523654,0.2416970739,-1.0,0.176853114335,33.2760902013,0.529308507086,0.178734798349,0.0757134098055,-0.134803598849,34.2389372534,123.404191749,25101.9933712,133.826785011,-0.0439413995067,1857994.58979,260.032083011,109643.155204,-480.444710693,-0.151382052752,8114326.66518,220.352171893,82177.9307476,-85.7246906732,-0.216040631812,6088634.24964,964.165631272,1888345.84999,-1.46866334605,0.0684403121167,139743067.757,649.002966273,573019.023706,-1293.28342872,-0.0773605368574,42404613.6802,474.40684705,412141.615247,-1839.75516853,-0.392400379414,30522324.3492,3
