cap1_mean,cap1_std,cap1_freq,cap1_skew,cap1_power,cap2_mean,cap2_std,cap2_freq,cap2_skew,cap2_power,cap3_mean,cap3_std,cap3_freq,cap3_skew,cap3_power,accX_mean,accX_std,accX_freq,accX_skew,accX_power,accY_mean,accY_std,accY_freq,accY_skew,accY_power,accZ_mean,accZ_std,accZ_freq,accZ_skew,accZ_power,gyroX_mean,gyroX_std,gyroX_freq,gyroX_skew,gyroX_power,gyroY_mean,gyroY_std,gyroY_freq,gyroY_skew,gyroY_power,gyroZ_mean,gyroZ_std,gyroZ_freq,gyroZ_skew,gyroZ_power,label
0.6291960712689544,0.014137343980484197,-0.13541073872992926,-1.021499739884905,61.489618668135186,0.628620345770983,0.009706091893323204,-0.07680235548203496,-1.385510013701921,60.720738559689714,0.6289423566476254,0.012728787577619157,-0.10120131997509374,-1.1598654475637389,61.231862546885594,0.3959162302843667,0.012174372722851086,0.20359421188123117,0.7337108364835178,25.326430746092367,0.6055541783448853,0.001446971400304519,0.07043974640180733,-0.05563031762401792,55.21997817528775,0.414431613619451,0.0031199338051325367,0.03337963319406906,0.5645055646800404,26.22790449204804,0.49966986412010084,0.006285957845879801,-0.08655232895917042,0.543824558071209,38.387103685506105,0.4247005774204082,0.007819559795104663,0.17823954596595717,-0.350471907359502,28.220701478654806,0.4853200302219403,0.00656746778879411,0.060990233339079714,0.1173200376732291,36.308882460724085,5
0.6287075669100669,0.009318581841859769,0.010191201856005028,-0.3831985394225415,60.67944939793357,0.6284260628900107,0.0026577626024778733,0.011041300948171351,0.31505462127165274,59.63390410568516,0.6280410043942017,0.007934677213283586,0.04133430866146337,-0.3365535812120659,60.34759238485092,0.3961948945421538,0.009740324446930541,0.07163823777855222,-0.08304028470652175,24.996867511782906,0.6051877924288682,0.0032810200991899518,-0.006398332652550853,0.4429601997634807,55.426711610518325,0.4147702034241478,0.0037404869882171265,-0.07710172008173827,-0.32919641201338734,26.3624808085207,0.5011209336120036,0.018064771386503496,-0.27550669186080284,0.03876318523316957,40.35997945221395,0.42263735860662976,0.01740518720610664,0.0968324804291924,0.013765398111523492,29.38672342720823,0.4835299829797721,0.010822175439915671,0.04334467200001746,0.0800291547152203,36.682690806610225,5
0.6276322950235558,0.007161805018795193,0.06931217855511207,0.09744601762552343,60.15545361128085,0.628137444124122,0.0019233707985317195,-0.04241426426524875,0.19134952102432898,59.4700795555989,0.627589862388281,0.007293092528686261,0.016375523559727823,0.155974088408386,60.16702609265546,0.3966784012846471,0.013041877507630641,-0.14761376078791225,0.27709636262727255,25.546302855498485,0.6058881920603308,0.005468065031495546,-0.03471245279403029,0.6613403914657254,55.879816881413305,0.41419891096724415,0.00506619475044292,0.04141714796695628,-0.4887618281139202,26.48897369478365,0.49994059556880793,0.020627222591679616,-0.10771717852090756,-0.2274502899533139,40.56454603081441,0.4225070534025203,0.02767612201544268,0.1376083298785823,0.2603176955797419,30.900573706532978,0.4837640991717973,0.012228323287339242,0.2160059905336409,-0.3091460893616025,36.926175716938644,5
0.628438702667843,0.004785835711914473,0.01637137626466867,0.14979164961145913,59.95336997270149,0.6285967769503887,0.0011948174107102544,-0.019643599357612174,0.2672130609349327,59.44811399305836,0.6289851855183012,0.004816597084423064,-0.01249301317976631,0.0819973166014927,60.0610275058028,0.3968326723028496,0.009055158605108728,-0.03778265101851247,0.28693494531082603,24.970644103214326,0.6064768525152588,0.003992863674518289,-0.028032044073545648,0.7391337790216016,55.767062583025464,0.4134382075517806,0.003403266067189863,0.11910828402324786,-0.5762731030382037,26.146759363555667,0.4980194732804375,0.010497863125413035,0.302820238721473,-0.5485377104707264,38.767690970665214,0.42498737589414853,0.02153562085711141,-0.12275434011533959,0.25737967049881355,30.300947958118748,0.48501149140598376,0.009208169291718905,-0.09077855289312703,-0.4643948281688345,36.657439243844614,5
0.6294789192369367,0.0015685072669646232,-0.05219759818580383,-0.3416176927078637,59.67026404733299,0.6290329035395369,0.0008681167347278769,-0.03608072444863708,-0.05920767228560481,59.48170845378149,0.6295039681093825,0.001519355085144019,-0.09157316203367394,-0.33742759734253486,59.66767078750525,0.3968988086928551,0.0045354731462511665,0.013713435525061657,-0.17860731890850576,24.305085150062567,0.6060082029891773,0.0015200081462533861,-0.0577471668597167,-0.1913517036117151,55.31337252731757,0.41379178453910287,0.0020789761406539565,0.053584179152152855,0.5635157235437968,25.993313587765734,0.49815193226852805,0.004528652369449459,0.0157772609197821,0.4129834252755347,37.8980713464782,0.42134091142381,0.011379621964723207,-0.25198776203092477,0.030855734163535604,28.324788218660796,0.48329050101400783,0.0040829186944101445,-0.09649187259980863,0.3756901537664155,35.643811141022724,5
0.6271651023741469,0.003386643030032726,0.06163876713163363,-0.26427138315243115,59.50501965687103,0.6277819334044396,0.0013667202654103607,0.032847068092954124,-0.042720982027904184,59.32016470589856,0.6271837546082476,0.0033174729596224597,0.0657635480888954,-0.2043656731810831,59.49822277765852,0.3955583726018932,0.005827981035635785,-0.0391076048220641,-0.1982021727867203,24.33833309462846,0.6052910504327241,0.002102222079071392,-0.038476086747554095,-0.03538211006383083,55.26981944987422,0.4145671858359258,0.0025438802095124158,0.06496171042717613,0.5441844110236599,26.158930887005198,0.5005013580026868,0.007197510909969631,-0.026518631889477062,0.5469053517568471,38.64767052996554,0.42233352959701925,0.014157579398043761,0.11247359043510868,0.11372695665668285,28.864320863589967,0.48382589288746547,0.005535704628582912,0.1270488479419909,-0.13923683761619898,35.93794418391183,5
0.6278112727441382,0.004944408126023336,0.18325809408565918,-0.23994074143014943,59.85876593846967,0.628005725242287,0.0016399666469939878,0.09066231136693381,-0.34541486337628985,59.40303367096574,0.6276719938415709,0.004717788159313835,0.15583029496308776,-0.20143989480465124,59.79877021369572,0.39681561161829054,0.004232853410640782,-0.03298110503475882,-0.24933108186815622,24.250089601785177,0.6061196794344681,0.0017817849172056365,-0.004029282929803979,0.3577198181254981,55.37264582232501,0.41341652632378734,0.002127726749787171,-0.02299504152388754,0.45030202962476934,25.954014921362305,0.5001636397908195,0.008937886751667472,0.025154544339399287,0.02088266641357359,38.856295111318545,0.42648362385023575,0.01295502069813308,-0.20375059320368658,0.22975242242436084,29.21354029588624,0.48457477088659545,0.0056563442673347635,-0.057837338981906905,-0.11267233326810697,36.06470158280236,5
0.6294111111478876,0.00474094193990755,-0.13045778787728884,-0.13580708913044218,60.130152374509024,0.6289556927108138,0.0016348838763377913,-0.06871796730542701,-0.3178795969239126,59.58138720657527,0.6292760886146258,0.004743623897167191,-0.13218963801849698,-0.10339606064225058,60.105059315996286,0.3976383364918151,0.006294600505415335,-0.09794448115319937,0.013669315355250013,24.655332472503577,0.6065018468211891,0.002128966631013437,-0.06411061442077848,0.3820877087811875,55.49388955764795,0.41341382002364135,0.0032741757083984335,0.06312784206567834,-0.029182407562976628,26.124500168532325,0.4981734101240528,0.016141980787958556,0.14388790187991402,-0.12572201000261218,39.63166712059997,0.4233793983465783,0.018534336724890223,-0.248264140348412,0.24535247705754457,29.64913341365523,0.48398455361899245,0.008084974791971254,-0.15491080360646203,0.11912900932680057,36.340818465270026,5
0.629353771753505,0.0049390080217035694,0.013924734796089355,0.014791406466127012,60.14883769828826,0.6290566659688156,0.0016096376169159976,-0.008959851705791833,0.14575737093478136,59.59667935489079,0.6294848797380447,0.0052513418840062194,-0.00916383874875093,0.08897865981349878,60.22013201353999,0.39665210181665156,0.007035559651290276,-0.014865621434817233,0.20409026329724247,24.648231869377362,0.6059021035328951,0.0022560605160398144,0.04034735700045955,0.14022471947009021,55.403756876727996,0.4146673468262825,0.0032673706597701737,0.051797782809600845,-0.3578241600279049,26.279189506898014,0.5003411238940134,0.015821425479833832,-0.006333152475316017,-0.19774225921148958,39.908578435423905,0.42403385709649155,0.01751454530405933,0.2537412282962724,0.2073633139433221,29.580374044924014,0.48590390306442044,0.008685502914582007,0.05026382243158839,-0.09803000986340227,36.70953038625838,5
0.6287798281448704,0.0035026599394085275,0.017438651963100016,-0.06982614487087903,59.82650717325579,0.6286307518280445,0.0011486243069281522,0.00876655819798422,0.2182313346241176,59.447638343316186,0.6286905546129471,0.003962866117547024,0.017595101694258153,0.020366237307612986,59.87823907044475,0.39692143816147296,0.004986126087486442,-0.011902193980704967,0.41186416300830264,24.37492699786128,0.6055620591711246,0.0018745020359001037,-0.05871064990294994,0.050941646497766065,55.285111929484984,0.4137045970239475,0.0023459739083732576,-0.052190356047078945,-0.41032386248561087,26.022274152159646,0.4986345230245677,0.010408447398044187,-0.1638164726921339,-0.4635610614349103,38.846316795099284,0.4240934490834988,0.012957623394378835,0.10221459602764837,0.17086375601865386,28.90897391909317,0.4843775522196946,0.0072206021986773936,0.034775373318887914,-0.10484182547513948,36.269111691754375,5
0.6272015420517059,0.0021984186968160126,0.005119216840183682,-0.11000193079973367,59.334830538631245,0.6279400753955273,0.0008130505532143217,0.033087689017648914,0.029524179747194113,59.26745527559001,0.627688163792004,0.0027348667405564637,0.09586937332964318,-0.17079253496947913,59.50635978902953,0.39671292402992736,0.003934820603453581,0.024513587255108854,0.31388086146920907,24.193459883770835,0.6057989180397942,0.0014929129466323705,-0.021869994175405916,0.5728739443501042,55.271293393776006,0.41369504547685126,0.0020242304972991083,0.06689047532737608,-0.2462651409169664,25.973148941911674,0.49783051946389684,0.009900506189650287,0.08415056101735713,-0.27504499653214814,38.65045933871188,0.42168013275275057,0.011375379459499999,-0.2609725568146437,0.18388189101252422,28.367051693222102,0.48259174410945593,0.006230328081576151,-0.007901451445991386,-0.07341326751551584,35.86253760654584,5
0.6287517953823013,0.003883237240078269,0.23518597035050326,0.06108355406219964,59.87792537824174,0.6287360137623326,0.000988015949656562,0.04883023401426945,-0.003942958949064281,59.44356062676103,0.6286118751046731,0.003822108603238264,0.1960144696444993,-0.04770361620897707,59.84242761027446,0.39658630819633034,0.004955819154374965,0.1345659932404855,0.2777009638670872,24.33052203132108,0.6064078648936365,0.0018552752901693035,0.0009066649888428979,0.5742465070025699,55.436010808964056,0.4141112321359601,0.002235359595732165,-0.11157741302740148,-0.24725001347332917,26.056285466938544,0.5001585213493352,0.011541127611290336,0.08474130958384829,0.2949166339683613,39.24340998583527,0.42536147268397084,0.012968449906413567,-0.2750783672629094,0.36526970152838545,29.072156402637084,0.484721986359606,0.006378236110316914,-0.22721363898060126,0.011367526567761537,36.19366778949753,5
