sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,31877,30924,32417,96689,17440,-4345,-259,-1385,1,-11,30,145,607,-231,1,1,4,29,40,0,53298,1
2,31881,30928,32419,96690,17454,-4339,-253,-1388,-8,-10,30,149,601,-219,1,1,4,29,80,0,53298,1
2,31890,30940,32424,96691,17468,-4355,-256,-1386,6,-6,31,154,606,-216,1,1,4,29,120,0,53298,1
2,31891,30918,32425,96692,17483,-4338,-250,-1405,2,2,19,150,612,-230,1,1,4,29,160,0,53298,1
2,31890,30899,32427,96693,17497,-4321,-254,-1387,5,3,8,149,605,-229,1,1,4,29,200,0,53298,1
2,31888,30926,32429,96694,17511,-4340,-249,-1385,-3,-4,10,146,600,-226,1,1,4,29,240,0,53298,1
2,31893,30928,32423,96695,17525,-4347,-268,-1392,11,-10,22,148,608,-226,1,1,4,29,280,0,53298,1
2,31896,30912,32426,96696,17539,-4344,-261,-1377,-2,-1,25,154,606,-232,1,1,4,29,320,0,53298,1
2,31886,30919,32425,96697,17553,-4335,-252,-1385,4,-6,28,143,611,-229,1,1,4,29,360,0,53298,1
2,31886,30922,32427,96698,17567,-4347,-269,-1376,1,-11,37,148,608,-222,1,1,4,29,400,0,53298,1
2,31889,30922,32431,96699,17580,-4335,-255,-1386,-8,-10,17,148,602,-226,1,1,4,29,440,0,53298,1
2,31889,30907,32428,96700,17594,-4348,-264,-1390,0,-16,19,152,608,-228,1,1,4,29,480,0,53298,1
2,31895,30935,32423,96701,17607,-4343,-263,-1387,11,-11,28,152,608,-232,1,1,4,29,520,0,53298,1
2,31890,30929,32424,96702,17621,-4354,-251,-1401,9,8,20,157,615,-235,1,1,4,29,560,0,53298,1
2,31895,30951,32429,96703,17634,-4345,-252,-1386,15,10,6,148,610,-236,1,1,4,29,600,0,53298,1
2,31890,30923,32430,96704,17648,-4328,-251,-1385,9,0,1,141,613,-223,1,1,4,29,640,0,53298,1
2,31889,30930,32428,96705,17661,-4326,-241,-1388,9,-11,16,145,595,-223,1,1,4,29,680,0,53298,1
2,31890,30949,32421,96706,17675,-4337,-255,-1382,13,-5,19,152,606,-232,1,1,4,29,720,0,53298,1
2,31895,30933,32423,96707,17689,-4350,-263,-1377,2,-10,29,157,601,-231,1,1,4,29,760,0,53298,1
2,31884,30952,32431,96708,17703,-4335,-242,-1396,0,0,27,148,604,-226,1,1,4,29,800,0,53298,1
2,31896,30936,32423,96709,17718,-4339,-251,-1398,-4,-2,24,155,603,-223,1,1,4,29,840,0,53298,1
2,31888,30963,32422,96710,17732,-4336,-258,-1398,7,-1,21,143,603,-217,1,1,4,29,880,0,53298,1
2,31893,30955,32431,96711,17746,-4351,-264,-1373,6,-6,16,149,599,-229,1,1,4,29,920,0,53298,1
2,31891,30949,32427,96712,17760,-4342,-262,-1386,-7,0,15,143,607,-231,1,1,4,29,960,0,53298,1
1,31896,30964,32430,96713,0,-4346,-256,-1390,12,5,12,149,605,-233,1,1,4,30,0,1,53298,1
2,31887,30960,32428,96714,16976,-4334,-255,-1390,10,2,18,148,604,-224,1,1,4,30,40,1,53298,1
2,31888,30976,32429,96715,16990,-4332,-253,-1398,-1,-9,14,145,603,-217,1,1,4,30,80,1,53298,1
2,31881,30958,32423,96716,17004,-4336,-257,-1383,3,-8,19,149,613,-221,1,1,4,30,120,1,53298,1
2,31889,30925,32425,96717,17019,-4346,-265,-1396,14,-13,26,150,606,-222,1,1,4,30,160,1,53298,1
2,31891,30933,32434,96718,17034,-4339,-257,-1393,5,-9,35,158,614,-230,1,1,4,30,200,1,53298,1
2,31894,30922,32428,96719,17048,-4356,-253,-1387,-2,-11,45,141,611,-227,1,1,4,30,240,1,53298,1
2,31891,30941,32420,96720,17063,-4356,-252,-1376,-87,-56,90,147,599,-225,1,1,4,30,280,1,53298,1
2,31888,30998,32417,96721,17078,-4328,-257,-1464,-220,-190,226,156,604,-230,1,1,4,30,320,1,53298,1
2,31897,30940,32420,96722,17093,-4448,-346,-1450,-183,-436,748,155,607,-223,1,1,4,30,360,1,53298,1
2,32090,35215,32632,96723,17107,-4288,-405,-1606,-118,-816,1112,147,609,-233,1,1,4,30,400,1,53298,1
2,32235,33176,32849,96724,17122,-4560,-551,-1583,-751,-1053,757,142,608,-214,1,1,4,30,440,1,53298,1
2,32723,35792,33192,96725,17137,-4573,-669,-1424,-1430,-1050,-78,145,609,-217,1,1,4,30,480,1,53298,1
2,32855,35837,33214,96726,17153,-4530,-1260,-1247,-253,-728,-1800,168,618,-236,1,1,4,30,520,1,53298,1
2,33293,35932,33259,96727,17169,-4358,-661,-1235,235,-297,-3564,179,623,-239,1,1,4,30,560,1,53298,1
2,34095,36069,33279,96728,17185,-4161,-146,-1297,1164,-82,-4291,206,628,-254,1,1,4,30,600,1,53298,1
2,34931,36139,33255,96729,17201,-4345,1276,-489,2093,-48,-3394,205,621,-243,1,1,4,30,640,1,53298,1
2,34540,36072,33271,96730,17217,-4055,798,-1483,2334,-1144,152,212,630,-244,1,1,4,30,680,1,53298,1
2,34766,35995,33248,96731,17232,-4039,295,-2181,-1053,175,2085,189,633,-251,1,1,4,30,720,1,53298,1
2,35056,35921,33245,96732,17248,-4392,94,-1529,-2241,1911,2929,175,623,-237,1,1,4,30,760,1,53298,1
2,34117,35804,33202,96733,17263,-4448,-240,-1516,-1488,2077,3940,174,630,-256,1,1,4,30,800,1,53298,1
2,33355,35688,33096,96734,17279,-4419,-474,-1330,-370,2361,4205,147,623,-255,1,1,4,30,840,1,53298,1
2,32884,35642,33075,96735,17294,-4474,-645,-935,-1817,2189,3158,139,625,-265,1,1,4,30,880,1,53298,1
2,32779,35636,33073,96736,17309,-4516,-905,-1006,-3249,1566,1795,137,621,-271,1,1,4,30,920,1,53298,1
2,32812,35632,33064,96737,17324,-4709,-1068,-1047,-2127,440,425,143,625,-267,1,1,4,30,960,1,53298,1
1,33081,35647,33080,96738,0,-4669,-913,-1026,-113,-790,-1131,145,633,-257,1,1,4,31,0,1,53298,1
2,33779,35689,33087,96739,16513,-4747,-751,-983,406,-1862,-2742,160,624,-256,1,1,4,31,40,1,53298,1
2,35003,35729,33080,96740,16530,-4609,-282,-925,-1101,-2603,-4320,176,624,-254,1,1,4,31,80,1,53298,1
2,34983,35875,33126,96741,16547,-4442,-531,-1443,-2333,-2852,-5166,193,623,-241,1,1,4,31,120,1,53298,1
2,34717,36040,33182,96742,16564,-4312,-508,-1593,-1261,-2575,-5597,209,615,-243,1,1,4,31,160,1,53298,1
2,34557,36255,33249,96743,16581,-4213,-234,-1737,298,-1999,-5498,235,621,-239,1,1,4,31,200,1,53298,1
2,34538,36401,33264,96744,16600,-4044,389,-1719,2220,-1411,-4200,249,617,-251,1,1,4,31,240,1,53298,1
2,34734,36425,33277,96745,16617,-3970,978,-1525,3959,-703,-1425,257,617,-237,1,1,4,31,280,1,53298,1
2,35104,36374,33274,96746,16636,-4180,770,-1134,2421,187,1361,248,630,-244,1,1,4,31,320,1,53298,1
