sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,31719,30442,32225,34244,25387,-4035,1170,-860,12,-1,14,25,489,-171,1,0,22,51,240,1,53298,1
2,31725,30500,32234,34245,25402,-4036,1177,-863,37,-2,23,34,486,-166,1,0,22,51,280,1,53298,1
2,31729,30479,32234,34246,25415,-4042,1165,-867,26,-1,23,22,484,-166,1,0,22,51,320,1,53298,1
2,31682,30217,32190,34247,25429,-4033,1179,-839,-9,8,18,15,485,-159,1,0,22,51,360,1,53298,1
2,31659,30229,32157,34248,25443,-4029,1175,-874,7,6,17,28,476,-172,1,0,22,51,400,1,53298,1
2,31583,33489,32053,34249,25457,-4033,1172,-855,16,-9,13,25,479,-167,1,0,22,51,440,1,53298,1
2,31540,33484,32035,34250,25471,-4033,1175,-861,16,-14,15,26,484,-166,1,0,22,51,480,1,53298,1
2,31587,30588,32098,34251,25485,-4024,1174,-860,12,0,20,20,484,-160,1,0,22,51,520,1,53298,1
2,31632,30372,32108,34252,25500,-4026,1181,-847,6,4,29,23,483,-163,1,0,22,51,560,1,53298,1
1,31682,30257,32190,34264,24845,-4025,1180,-867,9,-1,13,29,485,-169,1,0,22,52,40,0,53298,1
2,31696,30334,32205,34265,24859,-4034,1175,-873,6,-3,16,24,488,-166,1,0,22,52,80,0,53298,1
2,31697,30345,32201,34266,24873,-4023,1178,-865,11,-10,18,21,471,-169,1,0,22,52,120,0,53298,1
2,31699,30333,32205,34267,24887,-4032,1165,-851,7,-7,14,27,493,-169,1,0,22,52,160,0,53298,1
2,31695,30341,32206,34268,24900,-4038,1175,-868,18,-5,23,32,484,-172,1,0,22,52,200,0,53298,1
2,31714,30324,32219,34269,24913,-4033,1171,-858,17,-3,16,16,486,-156,1,0,22,52,240,0,53298,1
2,31705,30341,32215,34270,24927,-4030,1167,-860,17,2,23,27,489,-163,1,0,22,52,280,0,53298,1
2,31703,30332,32206,34271,24941,-4042,1173,-860,16,-1,18,28,486,-166,1,0,22,52,320,0,53298,1
2,31703,30332,32207,34272,24955,-4037,1179,-867,6,-6,8,26,478,-162,1,0,22,52,360,0,53298,1
2,31707,30355,32207,34273,24969,-4033,1171,-851,17,-8,16,28,486,-170,1,0,22,52,400,0,53298,1
2,31693,30303,32206,34274,24983,-4031,1173,-870,14,-4,24,26,486,-168,1,0,22,52,440,0,53298,1
2,31681,30257,32186,34275,24997,-4046,1165,-851,6,-8,27,23,481,-167,1,0,22,52,480,0,53298,1
2,31660,30175,32166,34276,25011,-4022,1180,-864,13,-5,13,15,475,-171,1,0,22,52,520,0,53298,1
2,31658,30184,32158,34277,25025,-4030,1178,-865,9,-5,17,27,479,-167,1,0,22,52,560,0,53298,1
2,31648,30180,32130,34278,25040,-4041,1163,-863,12,3,10,22,486,-164,1,0,22,52,600,0,53298,1
2,31599,30585,32093,34279,25054,-4029,1165,-873,11,-9,9,27,485,-169,1,0,22,52,640,0,53298,1
2,31635,30230,32139,34280,25069,-4030,1172,-862,17,-4,25,28,484,-162,1,0,22,52,680,0,53298,1
2,31644,30180,32151,34281,25083,-4034,1179,-857,-1,-9,25,30,478,-176,1,0,22,52,720,0,53298,1
2,31659,30190,32154,34282,25098,-4027,1173,-868,5,-7,25,20,482,-170,1,0,22,52,760,0,53298,1
2,31666,30197,32164,34283,25112,-4040,1182,-858,19,-10,17,24,486,-162,1,0,22,52,800,0,53298,1
2,31672,30205,32172,34284,25127,-4031,1174,-847,13,-2,19,21,485,-165,1,0,22,52,840,0,53298,1
2,31665,30214,32179,34285,25141,-4032,1166,-856,4,3,12,32,494,-160,1,0,22,52,880,0,53298,1
2,31654,30195,32155,34286,25154,-4030,1164,-872,19,-3,15,20,482,-162,1,0,22,52,920,0,53298,1
2,31650,30193,32146,34287,25167,-4034,1171,-869,14,-8,17,30,480,-174,1,0,22,52,960,0,53298,1
1,31618,30288,32115,34288,0,-4034,1168,-848,18,-4,19,31,479,-169,1,0,22,53,0,0,53298,1
2,31589,30523,32095,34289,24377,-4041,1176,-865,23,4,14,20,484,-164,1,0,22,53,40,0,53298,1
2,31615,30248,32117,34290,24392,-4024,1173,-862,18,-6,14,24,488,-166,1,0,22,53,80,0,53298,1
2,31629,30209,32150,34291,24406,-4033,1173,-873,16,3,7,14,488,-172,1,0,22,53,120,0,53298,1
2,31665,30220,32167,34292,24420,-4039,1175,-860,17,-2,23,23,487,-163,1,0,22,53,160,0,53298,1
2,31673,30250,32173,34293,24435,-4034,1167,-862,16,6,19,22,482,-168,1,0,22,53,200,0,53298,1
2,31671,30245,32174,34294,24450,-4043,1162,-862,12,5,22,30,482,-170,1,0,22,53,240,0,53298,1
2,31661,30227,32164,34295,24465,-4020,1169,-862,15,-9,16,27,481,-167,1,0,22,53,280,0,53298,1
2,31649,30176,32146,34296,24481,-4038,1172,-860,8,-10,18,17,479,-173,1,0,22,53,320,0,53298,1
2,31648,30184,32156,34297,24496,-4043,1174,-868,5,-10,15,27,481,-167,1,0,22,53,360,0,53298,1
2,31616,30358,32117,34298,24511,-4027,1184,-848,9,-11,20,16,478,-160,1,0,22,53,400,0,53298,1
2,31589,30616,32081,34299,24526,-4031,1170,-862,6,-12,27,27,491,-173,1,0,22,53,440,0,53298,1
2,31603,30632,32109,34300,24541,-4031,1169,-861,26,-5,25,27,485,-167,1,0,22,53,480,0,53298,1
2,31574,30995,32079,34301,24556,-4031,1178,-854,19,1,20,19,481,-163,1,0,22,53,520,0,53298,1
2,31606,30477,32117,34302,24571,-4038,1161,-866,-6,-2,16,23,487,-165,1,0,22,53,560,0,53298,1
2,31610,30474,32104,34303,24585,-4042,1160,-870,5,-2,17,26,484,-170,1,0,22,53,600,0,53298,1
2,31626,30399,32127,34304,24599,-4020,1171,-873,19,-11,14,15,475,-173,1,0,22,53,640,0,53298,1
2,31649,30272,32158,34305,24614,-4036,1169,-869,17,-7,19,23,485,-169,1,0,22,53,680,0,53298,1
2,31645,30340,32153,34306,24628,-4033,1177,-869,15,3,19,28,488,-170,1,0,22,53,720,0,53298,1
2,31633,30412,32138,34307,24642,-4025,1177,-862,24,-9,22,32,480,-160,1,0,22,53,760,0,53298,1
2,31630,30405,32138,34308,24657,-4052,1164,-875,14,-3,19,19,487,-167,1,0,22,53,800,0,53298,1
2,31621,30483,32125,34309,24672,-4042,1173,-856,-3,1,16,24,480,-168,1,0,22,53,840,0,53298,1
2,31629,30389,32122,34310,24687,-4048,1146,-890,-53,27,44,27,491,-163,1,0,22,53,880,0,53298,1
2,31626,30464,32127,34311,24701,-4061,1162,-872,-179,41,71,28,486,-168,1,0,22,53,920,0,53298,1
2,31642,30442,32144,34312,24716,-4172,1054,-935,-402,53,-5,25,483,-179,1,0,22,53,960,0,53298,1
1,31688,30444,32206,34313,0,-4113,1073,-948,-584,161,-318,27,491,-171,1,0,22,54,0,0,53298,1
2,31750,30551,32289,34314,23908,-4187,1139,-1024,-1274,417,-798,28,484,-174,1,0,22,54,40,0,53298,1
2,31690,30569,32231,34315,23923,-4090,1220,-984,-2326,680,-1047,34,500,-166,1,0,22,54,80,0,53298,1
2,31691,30621,32221,34316,23938,-4342,545,-864,-2763,734,-1314,37,491,-167,1,0,22,54,120,0,53298,1
2,31685,30459,32228,34317,23953,-4382,376,-982,-1614,799,-2391,36,500,-174,1,0,22,54,160,0,53298,1
2,31754,30247,32300,34318,23968,-4638,362,-1055,255,880,-3578,48,506,-176,1,0,22,54,200,0,53298,1
