sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
1,31154,30420,31745,31514,36169,-4338,-387,-1392,8,-4,38,192,610,-232,1,0,21,2,40,0,53298,1
2,31155,30423,31744,31515,36185,-4326,-381,-1399,2,-12,20,190,616,-238,1,0,21,2,80,0,53298,1
2,31159,30422,31743,31516,36203,-4328,-372,-1379,8,-14,12,188,610,-246,1,0,21,2,120,0,53298,1
2,31152,30420,31744,31517,36219,-4331,-378,-1388,14,-1,11,183,613,-235,1,0,21,2,160,0,53298,1
2,31151,30421,31742,31518,36236,-4341,-382,-1383,20,3,15,195,615,-233,1,0,21,2,200,0,53298,1
2,31159,30424,31744,31519,36252,-4355,-396,-1392,20,-5,20,189,609,-237,1,0,21,2,240,0,53298,1
2,31154,30418,31744,31520,36269,-4326,-375,-1408,8,-6,21,192,608,-236,1,0,21,2,280,0,53298,1
2,31151,30410,31742,31521,36285,-4345,-395,-1390,1,-16,28,192,614,-226,1,0,21,2,320,0,53298,1
2,31155,30411,31745,31522,36302,-4338,-387,-1396,6,-6,17,189,621,-233,1,0,21,2,360,0,53298,1
2,31155,30417,31742,31523,36319,-4339,-370,-1384,16,2,20,181,611,-237,1,0,21,2,400,0,53298,1
2,31152,30405,31742,31524,36336,-4335,-387,-1370,1,-2,8,192,610,-244,1,0,21,2,440,0,53298,1
2,31151,30403,31738,31525,36353,-4339,-387,-1393,5,11,11,190,614,-238,1,0,21,2,480,0,53298,1
2,31151,30401,31745,31526,36369,-4336,-377,-1372,27,9,15,185,607,-249,1,0,21,2,520,0,53298,1
2,31153,30399,31743,31527,36387,-4334,-389,-1402,11,-7,21,181,621,-229,1,0,21,2,560,0,53298,1
2,31154,30408,31742,31528,36404,-4335,-391,-1394,1,-3,25,189,607,-235,1,0,21,2,600,0,53298,1
2,31162,30405,31743,31529,36421,-4328,-380,-1400,11,-13,47,182,624,-228,1,0,21,2,640,0,53298,1
2,31155,30398,31741,31530,36438,-4325,-374,-1381,0,-28,60,189,615,-233,1,0,21,2,680,0,53298,1
2,31153,30410,31740,31531,36454,-4342,-388,-1402,-10,-20,49,190,614,-238,1,0,21,2,720,0,53298,1
2,31155,30403,31742,31532,36470,-4336,-373,-1393,1,-16,30,182,616,-234,1,0,21,2,760,0,53298,1
2,31150,30403,31740,31533,36487,-4341,-391,-1387,8,-8,11,190,616,-236,1,0,21,2,800,0,53298,1
2,31153,30402,31744,31534,36504,-4332,-381,-1396,-14,9,3,184,608,-244,1,0,21,2,840,0,53298,1
2,31150,30412,31744,31535,36520,-4328,-383,-1386,11,1,13,189,609,-235,1,0,21,2,880,0,53298,1
2,31154,30413,31743,31536,36537,-4334,-380,-1392,5,6,28,182,610,-226,1,0,21,2,920,0,53298,1
2,31159,30409,31745,31537,36555,-4334,-382,-1385,1,-4,33,179,619,-241,1,0,21,2,960,0,53298,1
1,31150,30406,31744,31538,0,-4331,-382,-1397,7,-12,33,191,617,-233,1,0,21,3,0,1,53298,1
2,31154,30407,31743,31539,35694,-4331,-375,-1393,7,-13,27,186,612,-224,1,0,21,3,40,1,53298,1
2,31158,30406,31744,31540,35710,-4339,-379,-1381,-7,-24,17,186,606,-230,1,0,21,3,80,1,53298,1
2,31155,30410,31743,31541,35727,-4329,-387,-1387,-16,-23,23,192,602,-228,1,0,21,3,120,1,53298,1
2,31156,30406,31744,31542,35742,-4332,-379,-1392,4,-2,23,192,614,-240,1,0,21,3,160,1,53298,1
2,31160,30405,31743,31543,35759,-4333,-378,-1378,22,10,19,191,603,-237,1,0,21,3,200,1,53298,1
2,31154,30410,31743,31544,35775,-4318,-373,-1397,7,11,6,190,616,-232,1,0,21,3,240,1,53298,1
2,31154,30409,31744,31545,35791,-4340,-378,-1402,21,11,4,187,609,-237,1,0,21,3,280,1,53298,1
2,31156,30408,31748,31546,35807,-4326,-376,-1396,23,-4,21,189,615,-229,1,0,21,3,320,1,53298,1
2,31161,30409,31744,31547,35822,-4317,-379,-1396,-13,-15,32,193,607,-243,1,0,21,3,360,1,53298,1
2,31161,30402,31743,31548,35837,-4337,-388,-1390,-20,-23,46,189,607,-237,1,0,21,3,400,1,53298,1
