sensorStatus,cap1,cap2,cap3,counter,microseconds_since_last_tick,accX,accY,accZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ,day,hour,min,sec,msec,sync,battery_fuel,crc_good
2,29921,30695,31854,49852,33823,-4447,-986,-744,3,11,69,209,445,-181,1,0,33,15,560,1,53298,1
2,29869,30694,31851,49853,33826,-4443,-974,-766,31,0,23,211,443,-177,1,0,33,15,600,1,53298,1
2,29886,30694,31850,49854,33830,-4447,-990,-734,6,-40,-36,207,445,-175,1,0,33,15,640,1,53298,1
0,29886,30694,31850,49854,33833,-4447,-990,-734,6,-40,-36,207,445,-175,1,0,33,15,640,1,53298,1
2,29950,30694,31857,49864,33265,-4447,-992,-732,-99,-64,52,209,445,-181,1,0,33,16,40,0,53298,1
2,29960,30692,31852,49865,33269,-4447,-999,-733,25,9,24,214,440,-174,1,0,33,16,80,0,53298,1
2,29974,30693,31852,49866,33272,-4445,-980,-745,84,44,7,212,448,-186,1,0,33,16,120,0,53298,1
2,29983,30694,31858,49867,33276,-4433,-997,-742,26,0,-15,205,451,-181,1,0,33,16,160,0,53298,1
2,29984,30693,31855,49868,33279,-4451,-991,-732,-73,-61,-5,220,440,-176,1,0,33,16,200,0,53298,1
2,29980,30694,31853,49869,33281,-4457,-1010,-733,-71,-51,19,217,443,-183,1,0,33,16,240,0,53298,1
2,29985,30694,31858,49870,33284,-4448,-1003,-743,44,32,40,214,446,-186,1,0,33,16,280,0,53298,1
2,29987,30695,31853,49871,33286,-4448,-976,-743,91,63,47,214,448,-180,1,0,33,16,320,0,53298,1
2,29945,30694,31853,49872,33290,-4437,-981,-760,5,-4,58,217,439,-187,1,0,33,16,360,0,53298,1
2,29945,30693,31856,49873,33293,-4445,-972,-744,-120,-90,45,212,446,-186,1,0,33,16,400,0,53298,1
2,29940,30691,31853,49874,33297,-4436,-983,-740,-102,-95,33,214,444,-186,1,0,33,16,440,0,53298,1
2,29943,30692,31853,49875,33300,-4458,-989,-729,-11,-29,17,216,442,-184,1,0,33,16,480,0,53298,1
2,29942,30690,31851,49876,33302,-4446,-981,-736,39,23,12,223,447,-183,1,0,33,16,520,0,53298,1
2,29937,30692,31850,49877,33306,-4444,-973,-734,18,26,38,210,442,-184,1,0,33,16,560,0,53298,1
2,29956,30692,31856,49878,33308,-4441,-976,-729,-4,-5,18,216,438,-182,1,0,33,16,600,0,53298,1
2,29960,30690,31852,49879,33311,-4452,-989,-737,8,-12,-13,209,443,-177,1,0,33,16,640,0,53298,1
2,29945,30692,31857,49880,33313,-4453,-991,-738,-17,-27,0,210,440,-178,1,0,33,16,680,0,53298,1
1,29919,30691,31853,49882,33319,-4452,-990,-732,-43,-36,54,213,445,-171,1,0,33,16,760,0,53298,1
2,29915,30691,31851,49883,33322,-4454,-973,-741,-47,-56,33,213,443,-179,1,0,33,16,800,0,53298,1
2,29911,30690,31855,49884,33325,-4450,-988,-747,-21,-35,5,206,444,-176,1,0,33,16,840,0,53298,1
2,29925,30692,31854,49885,33327,-4454,-989,-709,24,-1,6,220,448,-182,1,0,33,16,880,0,53298,1
2,29926,30686,31857,49886,33329,-4446,-982,-748,28,19,9,217,439,-187,1,0,33,16,920,0,53298,1
2,29907,30685,31853,49887,33331,-4458,-986,-741,23,12,24,215,439,-183,1,0,33,16,960,0,53298,1
1,29882,30685,31854,49888,0,-4451,-991,-737,-21,-13,31,204,442,-170,1,0,33,17,0,0,53298,1
2,29906,30685,31855,49889,32748,-4444,-994,-738,-42,-28,43,220,444,-182,1,0,33,17,40,0,53298,1
2,29951,30685,31854,49890,32751,-4446,-992,-737,-13,-23,21,211,445,-179,1,0,33,17,80,0,53298,1
2,29995,30686,31852,49891,32753,-4456,-983,-726,17,4,4,208,444,-174,1,0,33,17,120,0,53298,1
2,29942,30681,31851,49892,32755,-4446,-979,-738,31,17,3,208,448,-176,1,0,33,17,160,0,53298,1
2,29953,30688,31857,49893,32758,-4442,-982,-747,25,10,8,206,442,-176,1,0,33,17,200,0,53298,1
2,29962,30686,31854,49894,32760,-4442,-985,-728,6,4,14,210,442,-174,1,0,33,17,240,0,53298,1
2,29957,30687,31851,49895,32763,-4454,-990,-743,4,6,11,215,445,-173,1,0,33,17,280,0,53298,1
2,30036,30686,31853,49896,32765,-4462,-989,-741,13,2,3,214,446,-180,1,0,33,17,320,0,53298,1
2,29951,30685,31855,49897,32766,-4429,-987,-752,12,-4,-1,216,444,-184,1,0,33,17,360,0,53298,1
2,29939,30686,31853,49898,32768,-4439,-988,-743,-3,-17,6,211,447,-183,1,0,33,17,400,0,53298,1
2,29936,30687,31856,49899,32772,-4439,-979,-725,-46,-46,39,215,441,-183,1,0,33,17,440,0,53298,1
2,29936,30685,31851,49900,32776,-4458,-977,-729,-77,-49,52,216,446,-180,1,0,33,17,480,0,53298,1
2,29941,30686,31854,49901,32780,-4456,-987,-736,-42,-44,23,223,447,-183,1,0,33,17,520,0,53298,1
2,29912,30686,31851,49902,32783,-4440,-976,-730,14,-10,-19,215,439,-181,1,0,33,17,560,0,53298,1
2,29957,30686,31852,49903,32786,-4448,-984,-736,34,6,-18,213,441,-183,1,0,33,17,600,0,53298,1
2,29770,30685,31854,49904,32789,-4449,-985,-743,1,-12,-3,217,441,-183,1,0,33,17,640,0,53298,1
2,29750,30686,31854,49905,32793,-4443,-992,-744,-31,-31,15,206,448,-182,1,0,33,17,680,0,53298,1
2,29741,30686,31853,49906,32797,-4448,-992,-743,-40,-34,34,220,444,-184,1,0,33,17,720,0,53298,1
2,29708,30684,31852,49907,32800,-4448,-994,-728,-29,-28,63,209,439,-181,1,0,33,17,760,0,53298,1
2,29722,30685,31853,49908,32803,-4453,-978,-728,-16,-28,63,227,449,-183,1,0,33,17,800,0,53298,1
2,29717,30685,31853,49909,32806,-4443,-971,-737,-26,-36,46,209,447,-183,1,0,33,17,840,0,53298,1
2,29743,30685,31853,49910,32809,-4450,-978,-732,-26,-38,28,221,441,-187,1,0,33,17,880,0,53298,1
2,29741,30686,31851,49911,32812,-4458,-979,-729,-19,-18,24,213,437,-173,1,0,33,17,920,0,53298,1
2,29735,30685,31851,49912,32815,-4458,-985,-737,-8,-5,26,204,438,-172,1,0,33,17,960,0,53298,1
1,29724,30685,31850,49913,0,-4450,-977,-734,25,12,10,217,445,-181,1,0,33,18,0,0,53298,1
2,29719,30684,31849,49914,32231,-4449,-989,-737,34,28,-5,207,443,-183,1,0,33,18,40,0,53298,1
2,29734,30683,31852,49915,32235,-4452,-983,-732,14,3,3,216,440,-190,1,0,33,18,80,0,53298,1
2,29736,30684,31850,49916,32237,-4444,-974,-739,-6,-22,13,214,438,-180,1,0,33,18,120,0,53298,1
2,29733,30682,31854,49917,32240,-4435,-972,-724,-45,-36,20,213,449,-185,1,0,33,18,160,0,53298,1
2,29725,30682,31854,49918,32242,-4455,-981,-736,-37,-25,36,217,443,-179,1,0,33,18,200,0,53298,1
2,29726,30683,31852,49919,32245,-4438,-972,-732,-7,-7,22,213,437,-171,1,0,33,18,240,0,53298,1
2,29739,30682,31851,49920,32248,-4430,-976,-734,33,6,-12,214,448,-172,1,0,33,18,280,0,53298,1
2,29731,30684,31852,49921,32252,-4443,-990,-735,50,25,-15,214,446,-178,1,0,33,18,320,0,53298,1
2,29715,30683,31853,49922,32255,-4459,-989,-732,45,31,-11,207,447,-175,1,0,33,18,360,0,53298,1
2,29736,30684,31853,49923,32258,-4451,-978,-750,18,19,-10,215,447,-185,1,0,33,18,400,0,53298,1
2,29753,30684,31850,49924,32260,-4428,-957,-733,49,-75,-30,205,439,-177,1,0,33,18,440,0,53298,1
2,29725,30683,31855,49925,32263,-4498,-1024,-770,-215,-108,30,204,444,-178,1,0,33,18,480,0,53298,1
2,29718,30682,31852,49926,32266,-4597,-916,-675,-364,-261,-7,214,442,-182,1,0,33,18,520,0,53298,1
2,29701,30682,31856,49927,32269,-4447,-1025,-598,-2252,-759,50,219,443,-177,1,0,33,18,560,0,53298,1
2,29692,30684,31863,49928,32271,-4640,-1080,-463,-3462,-1489,-93,220,446,-180,1,0,33,18,600,0,53298,1
2,29659,30685,31867,49929,32274,-4648,-937,-694,-4044,-2441,142,217,443,-167,1,0,33,18,640,0,53298,1
2,29550,30686,31863,49930,32276,-4514,-1106,-597,-3832,-2847,385,222,442,-170,1,0,33,18,680,0,53298,1
2,29204,30688,31862,49931,32279,-4423,-1236,-215,-2769,-2662,-89,220,434,-166,1,0,33,18,720,0,53298,1
2,28430,30688,31870,49932,32283,-4264,-905,-574,-1742,-2717,-1170,227,439,-161,1,0,33,18,760,0,53298,1
2,30860,30696,31876,49933,32287,-4336,-334,-1014,-1166,-1640,-1363,230,436,-168,1,0,33,18,800,0,53298,1
2,28649,30692,31879,49934,32291,-4459,-984,-303,-1150,-69,-716,231,437,-167,1,0,33,18,840,0,53298,1
2,28463,30689,31870,49935,32295,-4434,-879,-655,843,146,-570,224,436,-158,1,0,33,18,880,0,53298,1
2,28764,30689,31865,49936,32299,-4482,-1017,-558,214,603,-814,230,436,-162,1,0,33,18,920,0,53298,1
2,28214,30687,31865,49937,32303,-4519,-896,-635,-328,832,-432,237,431,-163,1,0,33,18,960,0,53298,1
1,28347,30680,31853,49938,0,-4378,-579,-793,2133,1081,1826,219,437,-167,1,0,33,19,0,0,53298,1
2,28146,30663,31826,49939,31718,-3681,2037,-3723,1884,2675,4148,212,438,-174,1,0,33,19,40,0,53298,1
2,28047,33474,31772,49940,31723,-3179,8048,-7461,2509,11219,15009,194,448,-194,1,0,33,19,80,0,53298,1
2,28694,30371,31757,49941,31727,-6113,7821,-7887,4,25438,28396,151,455,-233,1,0,33,19,120,0,53298,1
2,28730,30645,31757,49942,31732,-10769,4627,-5637,-2322,32767,32767,89,439,-281,1,0,33,19,160,0,53298,1
2,28637,30682,31747,49943,31737,-13726,2086,-3207,-5708,32767,32767,35,395,-315,1,0,33,19,200,0,53298,1
2,28672,30598,31735,49944,31741,-10032,-2141,-1654,-13770,32349,32767,12,358,-344,1,0,33,19,240,0,53298,1
2,27242,30632,31755,49945,31744,-4706,-1356,-1044,-10021,20699,24639,-10,326,-344,1,0,33,19,280,0,53298,1
2,27538,30620,31738,49946,31746,-2430,-629,-834,-4601,13954,15417,-27,303,-353,1,0,33,19,320,0,53298,1
2,28595,30491,31710,49947,31748,-2244,-1551,-209,-1519,11693,13852,-33,271,-349,1,0,33,19,360,0,53298,1
2,30399,30629,31723,49948,31750,-1334,-988,461,3937,9829,10974,-28,258,-356,1,0,33,19,400,0,53298,1
2,30943,30134,31735,49949,31752,4,-817,407,2601,5134,6166,-28,250,-368,1,0,33,19,440,0,53298,1
2,30765,30385,31705,49950,31754,311,-639,358,-797,-37,587,-38,252,-366,1,0,33,19,480,0,53298,1
